date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Fri Jan 17 2020, Financial Service Representative ,"Montreal, QC",Current Employee ,Awesome organization with awesome solutions and great culture,0,"Great team with awesome talent. Collaborative environment. Great technology!
","Sales processes maturity level is low but the management team is putting extra effort to solve this.
",,5,4,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Jan 02 2020, Analytics Consultant,,Current Employee ,Great place to work,0,,"ltant 
I have been working at Google full-time
Pros
Great culture, great people, competitive salary
Cons
Flat heirarchy unless you leave Toronto
Helpfu",,5,,,,,,,,
Thu Jan 02 2020, Software Engineer,,Current Employee ,Great company,0,"It is a great company
","There are too many people.
Helpfu",,5,,,,,,,,
Mon Jan 06 2020, Labourer,,Current Employee ,Good job bad hours,0,"The pros are that the job was fun.
","The cons are that the job didn't have set hours.
Helpfu",,4,4,4,4,4,4,Recommends,Neutral Outlook,No Opinion of CEO
Sun Dec 08 2019, Software Engineer,"Montreal, QC",Former Employee ,Great experience,0,"Everything is great. Very talented people, and very nice working environment.
","Not much cons in my experience.
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Nov 21 2019, Sales,"Toronto, ON",Former Employee ,Great,0,"Good salary Good friends Great location
","Long hours Tiring Competitive Friends
",,5,5,4,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Nov 06 2019, Software Engineer,,Current Employee ,Great company,0,"Get to learn industry best practices
","Impact is not as big
Helpfu",,5,,,,,,,,
Fri Jan 17 2020, Financial Service Representative ,"Montreal, QC",Current Employee ,Awesome organization with awesome solutions and great culture,0,"Great team with awesome talent. Collaborative environment. Great technology!
","Sales processes maturity level is low but the management team is putting extra effort to solve this.
Helpfu",,5,4,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Nov 21 2019, Sales,"Toronto, ON",Former Employee ,Great,0,"Good salary 
Good friends 
Great location
","Long hours
Tiring 
Competitive 
Friends
Advice to Management
Keep doing good work
Helpfu","Keep doing good work
Helpfu",5,5,4,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Oct 28 2019,Anonymous,,Current Employee ,Best company,0,"Love it so much yeah
","None it is too great yeah
Helpfu",,5,5,5,5,5,,Recommends,Positive Outlook,Approves of CEO
Thu Oct 24 2019, Associate,,Former Employee ,great,0,"it was a great place to work
","I have nothing negative to say amazing experience
Helpfu",,5,,,,,,,,
Mon Oct 21 2019, Sales,"Montreal, QC",Former Employee ,Best company I ever worked for,0,"Amazing co-workers, great company culture, access to so much training and technology, delicious free food, great perks and benefits
","In some divisions there's a strong incentive to spend a lot of time on your own perf (self evaluation), there are a few employees that are ""professional perfers"", they're excellent at embellishing their work while more humble coworkers who do a better job might not shine as much. Also in smaller satellite offices it's difficult to have the visibility required for promotion.
Advice to Management
Make sure the workers identified as top performers really are top performers at all the levels, and if they're on the sales side it would be useful to check with their customers how they feel. (e.g. did a sales rep block 3 days in the week to work on his or her perf when his or her customers are waiting for answers?). Otherwise amazing company to work for, it's very difficult to keep a great company culture with the huge growth from the last 15 years, good job!
Helpfu","Make sure the workers identified as top performers really are top performers at all the levels, and if they're on the sales side it would be useful to check with their customers how they feel. (e.g. did a sales rep block 3 days in the week to work on his or her perf when his or her customers are waiting for answers?). Otherwise amazing company to work for, it's very difficult to keep a great company culture with the huge growth from the last 15 years, good job!
Helpfu",5,3,5,4,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Oct 31 2019, Account Executive,,Current Employee ,Supportive environment. Too much to focus on.,0,"Incredible people to learn from, and nearly all are generous with their time.
","Under-resourced, and more to handle than one can execute throughly on.
Helpfu",,4,3,4,3,4,4,Recommends,Positive Outlook,Approves of CEO
Tue Oct 29 2019,Anonymous,,Current Employee ,Advisor,0,"Money, networking, looks good, good people
","Work life balance, unreasonable deadlines
Helpfu",,4,1,1,4,4,3,Recommends,Positive Outlook,Approves of CEO
Mon Oct 14 2019, Analytical Lead,,Current Employee ,Great place to work,0,"Great benefits, vibrant culture, enthusiastic workforce
","some organization structure issues that could be resolved
Helpfu",,5,3,4,4,4,3,,,
Sun Sep 22 2019, Software,N/A,Former Employee ,Nice,0,"Nice benefits and great company overall
","Not much to say here
Helpfu",,5,,,,,,,,
Thu Oct 03 2019,Anonymous,,Current Employee ,Expect average pay but decent work life balance,2,"Lot of smart grads. Pushes you to learn and grow Work is mostly challenging. Tonnes to learn.
","Lots of internal systems and technical jargon - most likely not beneficial when you leave the organization Pay on the lower side. Need to negotiate aggressively when trying to get your foot in the door
",,2,5,4,4,2,3,Recommends,Positive Outlook,No Opinion of CEO
Tue Sep 17 2019, Analyst,,Former Employee ,Great place to work,0,#NAME?,#NAME?,,5,4,4,5,5,,,,
Thu Sep 12 2019, Account Manager,"Montreal, QC",Current Employee ,Great company to work for,0,"Team, Sharing knowledge,Helping each other
","Nothing to say here. Good company.
",,5,4,4,4,5,4,Recommends,Positive Outlook,Approves of CEO
Thu Sep 12 2019, Account Manager,"Montreal, QC",Current Employee ,Great company to work for,0,"Team, Sharing knowledge,Helping each other
","Nothing to say here. Good company.
Advice to Management
None
Helpfu","None
Helpfu",5,4,4,4,5,4,Recommends,Positive Outlook,Approves of CEO
Sun Sep 08 2019, Intern,,Current Employee ,Great Place,0,"Great place to be it was fun
","Sometimes I couldn't balance work and life
Helpfu",,5,,,,,,,,
Tue Sep 17 2019, Software Engineer,,Current Employee ,Everything's great other than TC,0,"Great company culture and everything
","TC is not competitive compared to other toronto based companies
Helpfu",,4,5,4,5,4,4,,,
Wed Sep 11 2019, Project Coordinator,,Current Employee ,good experience,0,"learning opportunity, networking, pay, company culture
","work life balance, stressful, communication issues
Helpfu",,4,,,,,,,,
Mon Aug 05 2019, Programmer,,Current Employee ,Great place to work,0,"Flat structure
Good work culture 
Excellent comp
","None that I have noticed
Helpfu",,5,,,,,,,,
Thu Aug 15 2019, Software Engineer,,Current Employee ,good,0,"Love the job. 
lots of food
","lots of work 
lots of time
Helpfu",,4,,,,,,,,
Sun Jul 28 2019, Sales,N/A,Former Employee ,Great place to work I guess,0,"They have free food ya
","Ugly ppl everywhere so annoyed
Helpfu",,5,,,,,,,,
Mon Jul 22 2019, Junior Software Engineer,,Current Employee ,Google Review,0,"great environment, free food, can basically do what ever you want
","the rent around the area is too expensive
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Jul 16 2019, QA Analyst,,Current Employee ,Great company,0,"Everything is good. Like the way how people work
","Nothing I can think of
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Aug 05 2019, Software Engineer,"Waterloo, ON",Former Employee ,Software Engineer Intern,3,"Decent pay. Smart colleagues. Challenging work.
","Monoculture. Smart people should know better than to promote monoculture.
",,1,1,1,1,1,1,Doesn't Recommend,,Disapproves of CEO
Tue Jul 16 2019, Software Engineer,"Waterloo, ON",Current Employee ,Still a great company,0,"Good benefits, and growth opportunities. Culture is still amazing when comparing with other big corporations.
","Culture is being hit by accelerated growth, starting to have too many corporate non-n-sense.
",,4,,,,,,,,
Tue Jul 16 2019, Software Engineer,"Waterloo, ON",Current Employee ,Still a great company,0,"Good benefits, and growth opportunities. Culture is still amazing when comparing with other big corporations.
","Culture is being hit by accelerated growth, starting to have too many corporate non-n-sense.
Helpfu",,4,,,,,,,,
Mon Jul 01 2019, Software Developer,,Former Employee ,Excellent,0,"1) Great
2) Excellent
3) Amazing
4) Rewarding
5) Growth
","5) Nothing
4) No cons
1) No complains
2) No negatives
3) No cons
Advice to Management
Nothing
Helpfu","Nothing
Helpfu",5,5,5,5,5,5,,,
Wed Jun 26 2019, Developer,,Former Employee ,"Great company, intense work.",0,"Thriving company with good growth opportunities Fun Environment
","Heavy workload Staying at the office until the late hours just trying to get work done
",,4,2,4,4,4,3,Recommends,Positive Outlook,Approves of CEO
Wed Jun 26 2019, Manager,,Current Employee ,Good,0,"Very good place for managers
","Long work hours every day
Helpfu",,4,2,4,4,3,4,,,
Wed Jun 05 2019, UI/User Experience Designer,"Montreal, QC",Former Employee ,As Good as It Gets,1,"Work/Life Balance, Company Culture, Professional Development, Benefits Second to None
","No cons come to mind. I have nothing but praise.
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Jun 05 2019, Accounts Payable,N/A,Former Employee ,Wonderful,2,"Google is a great company to work for
","Google is a fantastic employer for young families
Helpful (2",,4,4,4,5,5,5,Recommends,,Approves of CEO
Sun May 26 2019,Anonymous,,Former Employee ,Very nice place to work,0,"It's a dream come true to be able to work for Google Great leadership Excellent conditions
","Nothing to report here, everything is perfect
",,5,,,,,,,,
Sun Jun 02 2019, Brand Ambassador,"Kelowna, BC",Former Employee ,Retail Job,0,"Good pay Flexible Hours Fun customer engagement
","Sometimes gets boring Routine
",,3,,,,,,,,
Tue May 07 2019,N/A,, ,amazing,0,"great opportunity for young employees
","such a large compoany I feel a little overwhelmed
",,5,5,4,3,5,4,Recommends,Positive Outlook,Approves of CEO
Mon Apr 29 2019, Customer Engineer,"Toronto, ON",Current Employee ,Customer Engineering in Cloud,10,"Learning a new platform and Google-specific tools Developing great industry relationships and the ability to present to a group. Your peers are great, smart and usually nice people. You'll learn a lot about cloud sales. Google has a great brand.
","You have one main manager and a lot of dotted lined stakeholders for your role and they don't get along. The promotion cycle is impossible, you need buy-in from many levels of leadership who dont' know your work. You'll never up-level unless you're severely underpaid. You're not technical and success is a popularity contest. There are a lot of new, very senior managers who don't know what they're doing. The organization changes constantly and you might be stuck working on things you dont want to. You have to sell the Google-way of doing things.
",,2,1,1,1,4,1,Doesn't Recommend,Negative Outlook,Approves of CEO
Tue Apr 16 2019,Anonymous,,Current Employee ,Janitor,1,"Friendly People and a very positive workplace
","Can be lonely at times
Helpful (1",,4,5,5,2,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Jun 05 2019, UI/User Experience Designer,"Montreal, QC",Former Employee ,As Good as It Gets,1,"Work/Life Balance, Company Culture, Professional Development, Benefits Second to None
","No cons come to mind. I have nothing but praise.
Advice to Management
Keep doing what you're doing!
Helpful (1","Keep doing what you're doing!
",5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sun May 26 2019,Anonymous,,Former Employee ,Very nice place to work,0,"It's a dream come true to be able to work for Google
Great leadership
Excellent conditions
","Nothing to report here, everything is perfect
Helpfu",,5,,,,,,,,
Sun Jun 02 2019, Brand Ambassador,"Kelowna, BC",Former Employee ,Retail Job,0,"Good pay 
Flexible Hours 
Fun customer engagement
","Sometimes gets boring 
Routine
Helpfu",,3,,,,,,,,
Tue May 07 2019,N/A,, ,amazing,0,"great opportunity for young employees
","such a large compoany I feel a little overwhelmed
Advice to Management
keep in touch with new employees more
Helpfu","keep in touch with new employees more
Helpfu",5,5,4,3,5,4,Recommends,Positive Outlook,Approves of CEO
Mon Apr 29 2019, Customer Engineer,"Toronto, ON",Current Employee ,Customer Engineering in Cloud,10,"Learning a new platform and Google-specific tools
Developing great industry relationships and the ability to present to a group.
Your peers are great, smart and usually nice people.
You'll learn a lot about cloud sales. 
Google has a great brand.
","You have one main manager and a lot of dotted lined stakeholders for your role and they don't get along.
The promotion cycle is impossible, you need buy-in from many levels of leadership who dont' know your work.
You'll never up-level unless you're severely underpaid. 
You're not technical and success is a popularity contest.
There are a lot of new, very senior managers who don't know what they're doing.
The organization changes constantly and you might be stuck working on things you dont want to.
You have to sell the Google-way of doing things.
Advice to Management
Stop burying people in work and burning out engineers. Cloud sales happen by customer engineers, not sales people. They should get recognized more for winning.
Helpful (10","Stop burying people in work and burning out engineers. Cloud sales happen by customer engineers, not sales people. They should get recognized more for winning.
",2,1,1,1,4,1,Doesn't Recommend,Negative Outlook,Approves of CEO
Thu Apr 04 2019,Anonymous,,Current Employee ,Software engineer ii at google,0,"Nice staff
good vibe
creative place
you can easily change teams
","Big
at times confusing 
some people can be mean
Helpfu",,5,5,5,5,5,5,Recommends,Neutral Outlook,Approves of CEO
Wed Apr 03 2019,Anonymous,,Current Employee ,Great Company,0,"Great place to learn about your field, a lot of room to grow. Creative and stimulating environment.
","Willing to dedicate your life to your job.
Helpfu",,5,,,,,,,,
