date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Sun Oct 21 2018,Anonymous,N/A,Former Employee ,NetflixCS,0,"Pay
Lots of OT time
Free snacks
Free Netflix 
Pays half for lunches at cafeteria
","Rude Callers
No Phones on floor
Helpfu",,3,4,4,2,3,4,Doesn't Recommend,,
Sat Oct 27 2018, Csr1,Amsterdam,Former Employee ,Avoid like fire.,13,"Great international friends,
Good food (depending from your shift)
","As few people said before, don't treat people like toys.
Got hired for the ""dream job"" which became a total nightmare shortly after the training was done. Lots of coaching sessions are important for improvement, yes indeed. How about coaching makes you feel like the worst and useless person instead motivate you to improve?, you come back to home and you wonder ""what did i do wrong"" Improved everything and two days later you have another wonderful coaching session where you hear : You don't fit here, you are fired.

The best thing which happened to me at this company was getting fired with a silly reason like ""Communication skills"" (also can agree with a review, which was posted before here).

Well, from my side, that was the worst experience I've ever had.
Advice to Management
I do agree with everyone who posted something ""REAL"" here. Please read these opinions, this can only help the company.
Helpful (13","I do agree with everyone who posted something ""REAL"" here. Please read these opinions, this can only help the company.
",1,2,1,1,3,1,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Mon Oct 08 2018, Line Producer,Madrid,Current Employee ,"Great goals, great challenges, great team",1,"We accomplish great things together and they value your worth.
","You work hard for long hours.
Helpful (1",,4,2,4,4,4,4,Recommends,Positive Outlook,No Opinion of CEO
Wed Sep 26 2018, Technical Research Analyst,"Salt Lake City, UT",Current Employee ,Technical Research Analyst,0,"Benefits, culture, pay, location in Utah
","None to mention so far
Advice to Management
Keep being transparent with your employees and providing structured training.
Helpfu","Keep being transparent with your employees and providing structured training.
Helpfu",5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Sep 06 2018,Anonymous,"Los Angeles, CA",Current Employee ,As advertised in their culture memo,6,"Culture, transparency, supportive coworkers, and benefits.
","Growing so fast that so many people are new and it may provide a challenge to maintain the culture the company prides itself on.
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon Sep 17 2018, Senior Manager,"Los Gatos, CA",Former Employee ,Overall Positive,7,"The Freedom & Responsibility Culture is top. I had never (nor have I since) worked with such amazing colleagues. The amount and quality of work we got done was truly amazing.
","Burnout, big time (for me anyway). The culture isn't one to nurture you through that, so I had to either suck it up or move on.
",,4,1,5,4,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Sep 20 2018,Anonymous,,Former Employee ,HR,0,"Bright and talented people, surrounded by committed co-workers
","None that I can think of
",,5,,,,,,,,
Thu Oct 18 2018, CSR2,Amsterdam,Former Employee ,Netflix CS Amsterdam is the worst place that you can work.,12,"Working in a multilingual environment.
","Mentality. They dont care employees, you can not even go to WC, need to take more calls.
",,1,1,1,1,2,1,Doesn't Recommend,Positive Outlook,Approves of CEO
Mon Sep 17 2018,N/A,, ,Publicist,0,"Great people from multiple industries.
","The company is growing too fast.
Helpfu",,5,,,,,,,,
Tue Sep 11 2018,Anonymous,N/A,Former Employee ,CSR,0,"Great environment I loved it here.
","Huge call volume. Expect to take nonstop calls.
Helpfu",,5,5,5,5,5,5,Recommends,,Approves of CEO
Tue Jul 31 2018, Senior UI Engineer,"Los Gatos, CA",Current Employee ,"Best culture, great colleagues, excellent pay, and real work/life balance",11,"* ""Freedom & Responsibility"" is a real thing, and is embraced by the entire company * Culture deck is taken seriously, and is a construct that everyone is constantly aligned around * Active & helpful employee resource groups * Interesting problems to solve, interesting industry, brilliant colleagues, lots of insights * Work/life balance is a real, attainable thing here * Unlimited PTO is respected * Excellent pay * Everyone has a proactive mindset and is always willing to reflect and iterate on ""why"" we are doing what we're doing
","* If you yearn for that close-knit team feeling, you may not find it here depending on which team you wind up on. Everyone's awesome to work with, but outside of getting things done, it can be hard to feel a real sense of camaraderie. I think this is a by-product of having a culture of ""Freedom & Responsibility"", wherein the company isn't forcing initiatives and events and whatnot upon you, so if you want to do something with your team, it's really in your (and your team's) hands to get it done. * Since there's no strongly enforced standardization of technology stacks, they can be very disparate from team to team, which can lead to duplicate efforts, or implementations that are too tightly coupled to its use case, making it hard to reuse much of what exists. * LA office feels h e c t i c.
",,5,5,5,3,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Oct 04 2018,Anonymous,N/A,Former Employee ,closed,1,"location was a great location for me
","the place was just nonoperational
Helpful (1",,1,1,1,1,1,1,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Thu Sep 06 2018,Anonymous,"Los Angeles, CA",Current Employee ,As advertised in their culture memo,6,"Culture, transparency, supportive coworkers, and benefits.
","Growing so fast that so many people are new and it may provide a challenge to maintain the culture the company prides itself on.
Helpful (6",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Sep 20 2018,Anonymous,,Former Employee ,HR,0,"Bright and talented people, surrounded by committed co-workers
","None that I can think of
Advice to Management
Keep the culture strong
Helpfu","Keep the culture strong
Helpfu",5,,,,,,,,
Thu Oct 18 2018, CSR2,Amsterdam,Former Employee ,Netflix CS Amsterdam is the worst place that you can work.,12,"Working in a multilingual environment.
","Mentality. They dont care employees, you can not even go to WC, need to take more calls.
Advice to Management
Be more Dutch, not American! Care you employees, and people. They are not just a number.
Helpful (12","Be more Dutch, not American! Care you employees, and people. They are not just a number.
",1,1,1,1,2,1,Doesn't Recommend,Positive Outlook,Approves of CEO
Tue Jul 31 2018, Senior UI Engineer,"Los Gatos, CA",Current Employee ,"Best culture, great colleagues, excellent pay, and real work/life balance",11,"* ""Freedom & Responsibility"" is a real thing, and is embraced by the entire company
* Culture deck is taken seriously, and is a construct that everyone is constantly aligned around
* Active & helpful employee resource groups
* Interesting problems to solve, interesting industry, brilliant colleagues, lots of insights
* Work/life balance is a real, attainable thing here
* Unlimited PTO is respected
* Excellent pay
* Everyone has a proactive mindset and is always willing to reflect and iterate on ""why"" we are doing what we're doing
","* If you yearn for that close-knit team feeling, you may not find it here depending on which team you wind up on. Everyone's awesome to work with, but outside of getting things done, it can be hard to feel a real sense of camaraderie. I think this is a by-product of having a culture of ""Freedom & Responsibility"", wherein the company isn't forcing initiatives and events and whatnot upon you, so if you want to do something with your team, it's really in your (and your team's) hands to get it done.

* Since there's no strongly enforced standardization of technology stacks, they can be very disparate from team to team, which can lead to duplicate efforts, or implementations that are too tightly coupled to its use case, making it hard to reuse much of what exists.

* LA office feels h e c t i c.
Advice to Management
I don't really have any advice—it's great to see our leaders leading by example and working hard to continue to improve (not preserve!) the culture here. Very refreshing and makes me excited to go to work every day.
Helpful (11","I don't really have any advice—it's great to see our leaders leading by example and working hard to continue to improve (not preserve!) the culture here. Very refreshing and makes me excited to go to work every day.
",5,5,5,3,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Aug 22 2018, Team Leader,,Current Employee ,It's got its moments...,8,"+ Fun colleagues
+ Solid programs in order to identify contact drivers with
+ Netflix tries to engage their staff with regular fun activities outside of work.
+ Agents have regular 1:1's with their TL.
","- No growth opportunities for TL's.
- Use their values in order to push a political agenda. If you do not work 100% conform the values, you will not have your contract extended.
- Meetings go on forever. Everyone needs to have a say on a particular sort of topic without any concrete actions being taken away.
- No flexibility for agents with actual valid reasons that might prevent them from working. You are expected to show up at all times.
Advice to Management
This relates to the OM's.

Be clearer about any sort of feedback you have.
Have some more empathy and understanding for people their situations. 
Do not actively promote that; ""We are not here to develop people"". It's one of the most demotivating things I have heard.
Do not result to name calling. Calling people an ""emotional mess"" is incredibly childish.
Helpful (8","This relates to the OM's.

Be clearer about any sort of feedback you have.
Have some more empathy and understanding for people their situations. 
Do not actively promote that; ""We are not here to develop people"". It's one of the most demotivating things I have heard.
Do not result to name calling. Calling people an ""emotional mess"" is incredibly childish.
",3,4,2,1,5,2,Recommends,Neutral Outlook,Approves of CEO
Thu Aug 30 2018,Anonymous,,Current Employee ,Production Assistant,0,"The company is recognizable and draw attention to your resume.
","Hours were insane. Hardly any benefits. Only given government vacations.
",,2,1,1,4,1,1,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Mon Aug 27 2018, Scanner,"Norcross, GA",Former Employee ,Netflix was very enjoyable and fun all the coworkers well very friendly.,0,"Flexible, good team work, good pay
","Keeping up with the production
",,4,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sat Jun 23 2018, Software Engineering Manager,"Los Gatos, CA",Current Employee ,Netflix Product Engineering,15,#NAME?,#NAME?,,5,3,5,4,4,4,Recommends,Positive Outlook,Approves of CEO
Sat Aug 04 2018,Anonymous,N/A,Former Employee ,great place to work and lot of opportunities to grow!,1,"great place to work and a lot of opportunities to grow!
","You are basically a code monkey!
Helpful (1",,5,,,,,,,,
Thu Jul 26 2018, Administrative Assistant,"Los Angeles, CA",Former Employee ,Administrative Assistant,12,"Free breakfast and lunch every day, lots of free stuff around the office, awesome co-workers- super open environment that encourages curiosity and questioning
","Difficult to move between departments- easy to get stuck as an assistant in a department that doesn't interest you (aka a dead end, no growth)
",,3,3,5,4,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Aug 15 2018,Anonymous,,Former Employee ,Meh,1,"Free Netflix is always a bonus
","Low pay for my level
",,3,,,,,,,,
Thu Aug 16 2018,Anonymous,,Current Employee ,"Not for everyone, but great when it fits",0,"Lots of employee benefits and freedom, and working with some of the brightest minds.
","High pressure environment, and can be a culture shock.
Helpfu",,4,3,5,3,5,5,Recommends,Positive Outlook,Approves of CEO
Fri Aug 31 2018, Supervisor,"Salt Lake City, UT",Former Employee ,Bringing the worst of tech culture to a call center,4,"Great pay, cool office. Free coffee.
","Toxic culture. Tech culture at its worst. Management more interested in the next big idea than actually following through on a current plan.
",,1,4,1,1,5,1,Doesn't Recommend,Neutral Outlook,Approves of CEO
Mon Jul 16 2018, Senior Software Engineer,"Los Gatos, CA",Current Employee ,Senior Software Engineer,0,"Lots of transparency and communication. Big focus on inclusivity and psychological safety. Team members are mature and I find have high emotional intelligence. Team leader is great, delegates a lot, no micro management. She also challenges us constantly and give very candid and direct but always tactful feedback. I feel like I have a lot of opportunities to improve here.
","Really struggling to find any meaningful con for now, but I've also only worked there for three months. I'm sure my perspective will change over time. I've seen the ""freedom and responsibility"" motto used as what seemed like a way to avoid looking at a problem deeper. But it hasn't been a major problem.
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Aug 30 2018,Anonymous,,Current Employee ,Production Assistant,0,"The company is recognizable and draw attention to your resume.
","Hours were insane. Hardly any benefits. Only given government vacations.
Advice to Management
Know what you want in animation as well as the process. This is completely different from live action shows.
Helpfu","Know what you want in animation as well as the process. This is completely different from live action shows.
Helpfu",2,1,1,4,1,1,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Sat Jun 23 2018, Software Engineering Manager,"Los Gatos, CA",Current Employee ,Netflix Product Engineering,15,#NAME?,"- No formal mentorship program to help individual contributors grow 
- If you are not cut out for fast paced, learn something new everyday style of work, this is not the place for you
Advice to Management
- Keep investing in employees
- Keep giving context and being transparent
- Continue the ""no brilliant jerks"" value
- Invest in mentorship program
- Maintain the freedom & responsibility culture as the company grows worldwide
- Tap into fresh grads for innovative and unbounded thinking
Helpful (15","- Keep investing in employees
- Keep giving context and being transparent
- Continue the ""no brilliant jerks"" value
- Invest in mentorship program
- Maintain the freedom & responsibility culture as the company grows worldwide
- Tap into fresh grads for innovative and unbounded thinking
",5,3,5,4,4,4,Recommends,Positive Outlook,Approves of CEO
Thu Jul 26 2018, Administrative Assistant,"Los Angeles, CA",Former Employee ,Administrative Assistant,12,"Free breakfast and lunch every day, lots of free stuff around the office, awesome co-workers- super open environment that encourages curiosity and questioning
","Difficult to move between departments- easy to get stuck as an assistant in a department that doesn't interest you (aka a dead end, no growth)
Helpful (12",,3,3,5,4,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Aug 15 2018,Anonymous,,Former Employee ,Meh,1,"Free Netflix is always a bonus
","Low pay for my level
Advice to Management
Increase pay
Helpful (1","Increase pay
",3,,,,,,,,
Wed Aug 15 2018,Anonymous,N/A,Former Employee ,Meh,1,"Free Netflix is always a bonus
","Low pay for my level
Advice to Management
Increase pay
Helpful (1","Increase pay
",3,,,,,,,,
Fri Aug 31 2018, Supervisor,"Salt Lake City, UT",Former Employee ,Bringing the worst of tech culture to a call center,4,"Great pay, cool office. Free coffee.
","Toxic culture. Tech culture at its worst. Management more interested in the next big idea than actually following through on a current plan.
Helpful (4",,1,4,1,1,5,1,Doesn't Recommend,Neutral Outlook,Approves of CEO
Mon Jul 16 2018, Senior Software Engineer,"Los Gatos, CA",Current Employee ,Senior Software Engineer,0,"Lots of transparency and communication. Big focus on inclusivity and psychological safety. Team members are mature and I find have high emotional intelligence.

Team leader is great, delegates a lot, no micro management. She also challenges us constantly and give very candid and direct but always tactful feedback. I feel like I have a lot of opportunities to improve here.
","Really struggling to find any meaningful con for now, but I've also only worked there for three months. I'm sure my perspective will change over time.

 I've seen the ""freedom and responsibility"" motto used as what seemed like a way to avoid looking at a problem deeper. But it hasn't been a major problem.
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sun Jul 01 2018,Anonymous,,Current Employee ,Fantastic place to work,2,"Super high performance culture. Always felt I was being compensated fairly and working on interesting projects.
","Too many meetings. Starting to take on the worst of Hollywood (politics and power hierarchy.) Kindness really isn't encouraged
Helpful (2",,5,3,4,5,5,2,Recommends,Positive Outlook,Approves of CEO
Tue Jul 17 2018, Supervisor,"Hillsboro, OR",Former Employee ,Ok experience,2,"Pay, peers, training, tools and teams
","Complete lack of employee respect. Anyone can be let go at anytime.
",,3,3,3,3,3,2,Doesn't Recommend,Positive Outlook,No Opinion of CEO
Fri May 11 2018, Senior Software Engineer,"Los Gatos, CA",Current Employee ,Senior Software Engineer,16,"I might be biased since I recently joined, but I am using my fake name so I have no reason to make stuff up: -Founder by Stanford CSMS graduate, so it's a tech company by heart. -Amazing tech(it's not just ""microservice"" although Netflix was one of the first companies who introduced that level of scale"" -What's even better - each team can use their own tech, whatever is the latest a greatest to solve a particular problem -Netflix is growing like crazy and not just in terms of revenue, but in terms of product and business cases - Interview process focused heavily on the culture which means you'll most likely work with the amazing people surrounding you.The environment encourages you to be a better version of yourself, which is far from the case in many places and often the opposite of that.
","-if you are looking for a stable job for next 5-10 years and you are in your late 40th, and don't constantly want to learn something new and you want to work 9-5 if might not be a job for you. But everyone at the company is very transparent about it ahead of time.
",,5,4,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Jul 11 2018,Anonymous,,Current Employee ,Data engineering manager,0,"freedom and responsiblity. Loosely couple and tightly aligned model
","high performance culture, need to perform everyday
Helpfu",,4,3,4,4,5,4,Recommends,,Approves of CEO
Fri Jul 13 2018, CSR,"Salt Lake City, UT",Current Employee ,"Far Left, Culture of FEAR",23,"Pay is just about average.
","Hard to move up if you are not a minority or stuck to the ""hips"" of one of the upper management. Good luck getting recognition if you don't fit the political mold. Pushes political agenda down your throat. If you are not one of them, they shun you. They coach you on what you do that's ""wrong"" based on uncontrollable factors. There is a definite ""Inner Circle"". If you don't participate in off-site activities you are looked down on. There is no attention on Family. If you have an emergency and have to leave without using E-time or Flex or even PTO you will be fired. #Inclusion doesn't exist.
",,1,1,2,1,3,1,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Fri Jun 15 2018,Anonymous,,Current Employee ,"Excellent culture, great leadership",0,"Leader in getting the best from data and analytical insights, combined with strong intuition and creative risk taking
","The isn't anything notable to add here
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Jun 26 2018, Business Analyst,Amsterdam,Current Employee ,It’s an awesome experience,1,"Amazing colleagues and incredible professionals. Professional development.
","Separation of Customer Service from the rest of the company
Helpful (1",,4,4,3,4,5,4,Recommends,Neutral Outlook,Approves of CEO
Sat Jul 07 2018, Customer Service Representative,"Salt Lake City, UT",Former Employee ,I wish I could give negative stars,17,"They try to give lots of pto and pay raises to keep you from quitting.
","Everything. This is honestly the WORST company I have ever worked for. Absolutely horrible management, terrible training, and awful employee policies. DONT EVER WORK HERE IF YOU WANT TO BE TREATED WITH RESPECT OR LIKE A HUMAN! This place is so far unattached from human feelings that if you ever have a family issue or emergency, you will lose your job for picking your family first. There is no care and compassion here, you come to work and act like a robot and are treated like the most unimportant employees in the world. Nothing is worth the emotional stress this place put me through.
",,1,1,1,1,2,1,Doesn't Recommend,Negative Outlook,No Opinion of CEO
Tue Jun 26 2018,Anonymous,N/A,Former Employee ,CSR Phone Rep for Netflix,0,"They give you free food and are very nice to work with. Good hours and not stressful
","Stats tracked a lot and you need to meet goals every week.
Helpfu",,4,,,,,,,,
Thu Jun 07 2018,Anonymous,,Current Employee ,Incredible culture,1,"- Great culture that is true to what you actually experience - Solid benefits and perks - Freedom to be innovative and take smart risks - Great managers
",#NAME?,,5,4,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Jul 17 2018, Supervisor,"Hillsboro, OR",Former Employee ,Ok experience,2,"Pay, peers, training, tools and teams
","Complete lack of employee respect. Anyone can be let go at anytime.
Advice to Management
Remember you employee people not robots
Helpful (2","Remember you employee people not robots
",3,3,3,3,3,2,Doesn't Recommend,Positive Outlook,No Opinion of CEO
Fri May 11 2018, Senior Software Engineer,"Los Gatos, CA",Current Employee ,Senior Software Engineer,16,"I might be biased since I recently joined, but I am using my fake name so I have no reason to make stuff up:
-Founder by Stanford CSMS graduate, so it's a tech company by heart.
-Amazing tech(it's not just ""microservice"" although Netflix was one of the first companies who introduced that level of scale""
-What's even better - each team can use their own tech, whatever is the latest a greatest to solve a particular problem
-Netflix is growing like crazy and not just in terms of revenue, but in terms of product and business cases
- Interview process focused heavily on the culture which means you'll most likely work with the amazing people surrounding you.The environment encourages you to be a better version of yourself, which is far from the case in many places and often the opposite of that.
","-if you are looking for a stable job for next 5-10 years and you are in your late 40th, and don't constantly want to learn something new and you want to work 9-5 if might not be a job for you. But everyone at the company is very transparent about it ahead of time.
Advice to Management
Keep the innovation and since the company is so great - make sure they are not afraid to innovate, and not afraid make mistakes and lose the amazing job as a result. I don't know if it's the case, but I can see how it could possibly be, when people really like to keep their jobs no matter what
Helpful (16","Keep the innovation and since the company is so great - make sure they are not afraid to innovate, and not afraid make mistakes and lose the amazing job as a result. I don't know if it's the case, but I can see how it could possibly be, when people really like to keep their jobs no matter what
",5,4,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Fri Jun 15 2018,Anonymous,,Current Employee ,"Excellent culture, great leadership",0,"Leader in getting the best from data and analytical insights, combined with strong intuition and creative risk taking
","The isn't anything notable to add here
Advice to Management
Continue to balance the best of data and creativity
Helpfu","Continue to balance the best of data and creativity
Helpfu",5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sat Jul 07 2018, Customer Service Representative,"Salt Lake City, UT",Former Employee ,I wish I could give negative stars,17,"They try to give lots of pto and pay raises to keep you from quitting.
","Everything. This is honestly the WORST company I have ever worked for. Absolutely horrible management, terrible training, and awful employee policies. DONT EVER WORK HERE IF YOU WANT TO BE TREATED WITH RESPECT OR LIKE A HUMAN! This place is so far unattached from human feelings that if you ever have a family issue or emergency, you will lose your job for picking your family first. There is no care and compassion here, you come to work and act like a robot and are treated like the most unimportant employees in the world. Nothing is worth the emotional stress this place put me through.
Advice to Management
GET IT TOGETHER! THIS IS THE MOST MISMANAGED SALT LAKE CALL CENTER. You also have the most SEXIST and UNQUALIFIED managers I have ever met in my life. Truly disappointed that Netflix has such a horribly run location.
Helpful (17","GET IT TOGETHER! THIS IS THE MOST MISMANAGED SALT LAKE CALL CENTER. You also have the most SEXIST and UNQUALIFIED managers I have ever met in my life. Truly disappointed that Netflix has such a horribly run location.
",1,1,1,1,2,1,Doesn't Recommend,Negative Outlook,No Opinion of CEO
Thu Jun 07 2018,Anonymous,,Current Employee ,Incredible culture,1,"- Great culture that is true to what you actually experience
- Solid benefits and perks
- Freedom to be innovative and take smart risks
- Great managers
","- You can do great work but still lose your job if the business changes
Helpful (1",,5,4,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sat Apr 28 2018,Anonymous,,Former Employee ,"Focused, forward thinking, competitive",10,"Decent benefits, flexible work hours, being part of something dynamic and fluid. Inspiration by some of the best and brightest in the entertainment industry. Reed is an awesome man!
","At times, hostile working environment. Usually temp and tied to mid level mgmt turnovers. Lots of change that sometimes feels like company has gone down the rabbit hole...🙃
Helpful (10",,5,5,4,4,4,5,Recommends,Positive Outlook,Approves of CEO
Mon Jun 11 2018,Anonymous,,Former Employee ,Great expenerience but depends on teams,1,"Love the culture of freedoms and responsibilities. Lots of smart people working on cutting edge technology.
","Even with their motto of “no brilliant assholes”, you’ll still come across a few especially if they have an agenda to absorb you into their team.
",,4,3,4,4,5,4,,,
Fri Jun 01 2018, Customer Service Representative,"Salt Lake City, UT",Current Employee ,Netflix,3,"Diversity, Benefits, Competitive pay, great center.
","I honestly loved working for netflix
Helpful (3",,4,4,4,3,5,4,Recommends,Neutral Outlook,No Opinion of CEO
Thu May 17 2018,Anonymous,,Current Employee ,Culture of fear,16,#NAME?,#NAME?,,2,3,1,1,5,1,Doesn't Recommend,Positive Outlook,No Opinion of CEO
Fri May 18 2018, Localization Project Manager,"Los Angeles, CA",Current Employee ,Project Manager,0,"Freedom and Responsibility culture.
","I wasn't able to find any cons yet. Best company I ever worked.
Helpfu",,5,,,,,,Recommends,Positive Outlook,Approves of CEO
Fri Mar 23 2018, Product,"Los Gatos, CA",Former Employee ,Growing pains,34,"Autonomy, good place for self-starters, open culture where you can reach out to anyone with ideas and ask for input.
","A culture of fear. Level of stress is high and I have been through so many team members being fired or let go that I can't even count them.
",,3,5,4,3,5,3,Recommends,Positive Outlook,Approves of CEO
Tue May 29 2018, Executive Assistant,Chiang Mai,Former Employee ,Executive Assistant,1,"Company had problems and appeared sincerely interested in developing and implementing programs to improve performance
","Company was not willing to make changes that clearly would benefit performance
",,2,2,2,3,2,2,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Sun May 13 2018, Director,,Former Employee ,Director,4,"Fast paced dynamic company , great exposure and learnings . High impact and good remuneration and perks. Many peoples dream company to work for
","Silicon Valley culture- work life balance can become an issue, things can get political . Travel can be stressful as it is constant. The pace of work can get daunting as can multiple time zones , calls etc
",,3,2,3,3,4,1,Recommends,Positive Outlook,Approves of CEO
Tue May 08 2018, Customer Service Representative,,Former Employee ,Employment,3,"Lots of overtime available during busy seasons Flex hours
","If you're in the National Guard, they will use your PTO to make up for the hours you were gone for drill so you never have any PTO saved up. During peak seasons, they offer a lot of overtime but a lot of people also don't show up for work either.
",,3,3,3,3,2,3,Doesn't Recommend,Positive Outlook,
Thu May 10 2018, Customer Service Representative,"Salt Lake City, UT",Former Employee ,Good Place to Work,0,"Good Pay, Monthly attendance bonuses, good food in the cafe
","Extremely competitive, customers can be extremely rude just like any call center
Helpfu",,4,5,4,4,5,4,Recommends,Positive Outlook,Approves of CEO
Mon Jun 11 2018,Anonymous,,Former Employee ,Great expenerience but depends on teams,1,"Love the culture of freedoms and responsibilities. Lots of smart people working on cutting edge technology.
","Even with their motto of “no brilliant assholes”, you’ll still come across a few especially if they have an agenda to absorb you into their team.
Helpful (1",,4,3,4,4,5,4,,,
Thu May 17 2018,Anonymous,,Current Employee ,Culture of fear,16,#NAME?,"- culture of fear (lots of involuntary turnover)
- very political
- no mentorship
- everyone is out for themselves
Advice to Management
Work hard to keep the good people
Helpful (16","Work hard to keep the good people
",2,3,1,1,5,1,Doesn't Recommend,Positive Outlook,No Opinion of CEO
Tue May 29 2018, Executive Assistant,Chiang Mai,Former Employee ,Executive Assistant,1,"Company had problems and appeared sincerely interested in developing and implementing programs to improve performance
","Company was not willing to make changes that clearly would benefit performance
Advice to Management
Commit to initiate changes that have substantial probability of success. Don't pretend to be willing to make changes if solid advice is presented.
Helpful (1","Commit to initiate changes that have substantial probability of success. Don't pretend to be willing to make changes if solid advice is presented.
",2,2,2,3,2,2,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Sun May 13 2018, Director,,Former Employee ,Director,4,"Fast paced dynamic company , great exposure and learnings . High impact and good remuneration and perks. Many peoples dream company to work for
","Silicon Valley culture- work life balance can become an issue, things can get political . Travel can be stressful as it is constant. The pace of work can get daunting as can multiple time zones , calls etc
Helpful (4",,3,2,3,3,4,1,Recommends,Positive Outlook,Approves of CEO
Tue May 08 2018, Customer Service Representative,,Former Employee ,Employment,3,"Lots of overtime available during busy seasons
Flex hours
","If you're in the National Guard, they will use your PTO to make up for the hours you were gone for drill so you never have any PTO saved up. 
During peak seasons, they offer a lot of overtime but a lot of people also don't show up for work either.
Helpful (3",,3,3,3,3,2,3,Doesn't Recommend,Positive Outlook,
Mon May 07 2018,Anonymous,,Former Employee ,ME,0,"Good company culture and very nice people
","I had to work over time working sometimes
Helpfu",,3,4,4,4,4,4,Recommends,Positive Outlook,Approves of CEO
Sat Mar 24 2018,Anonymous,Amsterdam,Former Employee ,"the good, the bad and the ugly",19,"Amazing colleagues, work environment (cool office, breakfast, lunch), good salary/benefits
","Fear/bully culture, very political. Poor management by some of the higher execs which leaves a mark in the office. No work/life balance, work hard, no play. Performance pressure is very high. The salary/benefits is also a big reason why people stay, even if they're not happy in the job anymore.
Advice to Management
Watch out for the employees, stop the bullying, create a safe and open work environment where people can be themselves without having the fear to get fired.
Helpful (19","Watch out for the employees, stop the bullying, create a safe and open work environment where people can be themselves without having the fear to get fired.
",3,2,2,3,5,2,Doesn't Recommend,Positive Outlook,Approves of CEO
Tue Apr 10 2018,Anonymous,,Former Employee ,Contracts Manager,1,"Great culture. Fun company to work for
","workloads could be heavy. hours could be more flexible
",,5,5,4,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Apr 04 2018, CSR2,"Salt Lake City, UT",Former Employee ,Great benefits but not for everyone.,2,"25 plus days of PTO and health benefits are great.
","Customers can be difficult and it can be a kinda fear based environment based on the seriousness of implementing feedback and depending on your supervisor.
",,5,3,5,2,5,3,Recommends,,
Tue Feb 27 2018, Customer Service Representative,"Salt Lake City, UT",Current Employee ,Who really is watching?,26,"Great benefits Competitive pay Flexible schedule (for the most part) Tons of Netflix swag Free Netflix membership Game room Food at a very affordable price
","1. They either like you or they don’t. You HAVE to play work politics and meet as many upper level managers as possible. Your numbers, your adaption to their “culture”, and your prior work experience DO NOT matter when it comes to growth within the company. 2. You can’t get up and use the bathroom. Your breaks and lunches can be moved around (if approved by WFM) so they tell you to move your break up so you can get up and use the bathroom. You literally have to fill out HR accommodation forms to have certain privileges such as bathroom use. 3. You had an emergency? If you have the emergency hours to cover it, GREAT! But if you don’t, expect to be put on probation or fired the next time you walk in. They expect you to PTO 24 hours before and it’s like they wanted you to anticipate the emergency 24 hours before. 4. Coaching is a joke. Literally the sups ask us what WE want to work on. What we thought of our own performance and place those ideas into our action plan. My question is, aren’t the sups suppose to know the problems? Aren’t they suppose to be the ones prepared for the meeting and have a course of action? It feels like I’m doing their job and they just say “great idea let me write this down and submit it!” They will ALWAYS tell you what you are doing wrong but unless upper management makes a comment about moral being down, they will never compliment you. 5. Utah is a right to work state. In plain English it means the company doesn’t need to have a reason to fire you, hence why a lot of other big companies place their call centers here. This law allows some employers to abuse the stability of employees and base their decisions on emotions instead performance.
",,3,3,4,1,4,2,Neutral Outlook,,Approves of CEO
Thu Mar 29 2018, Designer,,Former Employee ,"Amazing company and culture, good pay",0,"Good culture, Good manegers, Above marketpay, good teammates
","Not much Netflix is good
",,5,4,4,5,4,5,Recommends,Positive Outlook,Approves of CEO
