date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Mon Oct 22 2018,Anonymous,,Current Employee ,Specialist,0,#NAME?,#NAME?,"please switch up ways
Helpfu",5,2,5,4,5,2,Recommends,Positive Outlook,Approves of CEO
Mon Oct 22 2018, Specialist,"Calgary, AB",Current Employee ,Fantastic place to work,0,"Great benefits, amazing people, diverse and varied experiences, improved tech knowledge and high pay
","Occasionally difficult customers, confusing product protocols
",,5,5,5,4,5,5,Recommends,Positive Outlook,Approves of CEO
Sun Nov 04 2018,N/A,, ,Mobile Technician,0,"Good part-time job. All about working as a team. Always busy so time goes by really quick. Discounts on Apple products.
","You only get 15 minute break-times. Can be stressful- angry clients
",,4,2,4,5,2,5,Recommends,Positive Outlook,Approves of CEO
Wed Oct 10 2018,N/A,"London, ON","Specialist in London, ON",Great Company and Culture,0,#NAME?,#NAME?,,5,4,5,5,4,4,Recommends,Positive Outlook,No Opinion of CEO
Mon Oct 08 2018, Pro,"La Prairie, QC",Current Employee ,Fruitful and enriching,0,"Growth but most of all the company values
","Schedules and family/work balance, coaching is an opportunity and développement.
",,5,1,5,3,3,2,Recommends,Neutral Outlook,Approves of CEO
Sat Oct 06 2018,Anonymous,N/A,Former Employee ,Intern,0,"Great staff and work atmosphere
","Very secretive and can be stressful
Helpfu",,5,,,,,,,,
Wed Oct 03 2018,Anonymous,,Former Employee ,Apple Genius,0,"Positive environment Good benefits Learning culture
","Retail Retail Retail Retail Retail
Helpfu",,5,,,,,,,,
Thu Oct 04 2018,Anonymous,,Former Employee ,Great company structure; best in retail!,0,"mature sales model, supportive management, flexible hours and high quality products to sell
","Very little upward mobility. Prefer external candidates for management positions.
",,5,5,5,3,4,4,Recommends,Positive Outlook,Approves of CEO
Mon Oct 15 2018,N/A,N/A, ,Part-time,0,"Super flexible with time off
","Hard work while on the job
Helpfu",,4,,,,,,,,
Sun Nov 04 2018,N/A,, ,Mobile Technician,0,"Good part-time job.
All about working as a team.
Always busy so time goes by really quick. 
Discounts on Apple products.
","You only get 15 minute break-times.
Can be stressful- angry clients
Helpfu",,4,2,4,5,2,5,Recommends,Positive Outlook,Approves of CEO
Mon Oct 08 2018, Pro,"La Prairie, QC",Current Employee ,Fruitful and enriching,0,"Growth but most of all the company values
","Schedules and family/work balance, coaching is an opportunity and développement.
Advice to Management
We need to change the method of creating schedules and come up with a system that includes part timers and full timers without putting families time at risk.
Helpfu","We need to change the method of creating schedules and come up with a system that includes part timers and full timers without putting families time at risk.
Helpfu",5,1,5,3,3,2,Recommends,Neutral Outlook,Approves of CEO
Thu Oct 04 2018,Anonymous,,Former Employee ,Great company structure; best in retail!,0,"mature sales model, supportive management, flexible hours and high quality products to sell
","Very little upward mobility. Prefer external candidates for management positions.
Advice to Management
Keep doing what you’re doing.
Helpfu","Keep doing what you’re doing.
Helpfu",5,5,5,3,4,4,Recommends,Positive Outlook,Approves of CEO
Sat Sep 29 2018, Data Analyst,"Toronto, ON",Former Employee ,data analyst,0,"good environment in the company
","not really, feels pretty good
Helpfu",,5,5,5,5,5,4,Recommends,Positive Outlook,Approves of CEO
Thu Oct 11 2018, Specialist,"Toronto, ON",Former Employee ,"Pleasant, dynamic, supportive",0,"Brilliant colleagues and kind managers.
","A bit of pressure to sell add-on's like AppleCare
Helpfu",,4,3,4,4,3,3,Recommends,Positive Outlook,Approves of CEO
Mon Sep 24 2018, Apple Genius,,Former Employee ,Apple Retail Review,0,"culture
management 
flexibility with requesting days off
discounts and benefits
","long hours
busy store
always working weekends
Helpfu",,5,4,5,3,5,3,Recommends,Positive Outlook,Approves of CEO
Sun Oct 07 2018,Anonymous,N/A,Former Employee ,Technical Specialist,0,"Its a really nice company.
","It's a lot of work.
Helpfu",,4,5,,,,,Recommends,,Approves of CEO
Mon Oct 08 2018,N/A,"Toronto, ON","Retail Sales Associate in Toronto, ON",Providing best apple experience,0,"Best place to work,Great products ,Innovation to make lives healthier One solution for all customers need Apple Best in class industry
","Growth in company is very less Opportunities are very less.
",,3,4,5,2,4,4,Doesn't Recommend,Positive Outlook,Approves of CEO
Wed Oct 03 2018,N/A,"Mississauga, ON","Worker in Mississauga, ON",scarce,0,"a good place to work with others
","low paid, not that high friendly staff
",,3,3,3,3,3,3,Recommends,Positive Outlook,Approves of CEO
Sat Sep 22 2018, Technical Specialist,"Toronto, ON",Former Employee ,Apple Retail - Very Good for What it is.,3,"Pays you better than any other retail job. Got to pretend I worked for a tech company and had a real job even though I just problem solved basic user issues. No pressure to sell. Very good hiring practises, I liked all of my coworkers. You get benefits even when part-time. You work for a company that generally has very good practises in terms of privacy. Lots of retention. So many coworkers were 5+ years with Apple retail. High accountability for workers and management.
","You work in a mall or plaza. You ultimately work retail and therefore have to deal with retail hours and customer entitlement. Management talk about work/life balance but you never really get a proper weekend. Usually one day off some more work days an then another day off. You work for Apple Retail not Apple Corporate. There is a giant divide. Less benefits. Less involvement. Less pride. It feels like it would take a miracle to ever transfer to Corporate even if you had relevant skills. Pretty extreme expectations in terms of Work Reviews. Very very good workers did not seem to get rewarded for their behaviour due to arbitrary and unrealistic customer-review expectations.
",,4,3,5,3,5,4,Recommends,Positive Outlook,Approves of CEO
Tue Sep 25 2018,Anonymous,,Current Employee ,Sale,0,"Know the latest technology.
","Push for sale targets especially Apple Care insurance policy. Painful legs because you stand too long.
Helpfu",,4,4,3,2,4,3,Doesn't Recommend,Positive Outlook,Approves of CEO
Sat Sep 22 2018, Specialist,"Surrey, BC",Current Employee ,"Above average pay, comprehensive benefits",0,"Treats employees a lot better than most retail
","Constantly busy and crowded environment, not a lot of room to breathe
Helpfu",,4,4,5,4,5,3,Recommends,Neutral Outlook,Approves of CEO
Tue Sep 04 2018,Anonymous,,Current Employee ,Great company,0,"Great perks, good benefits, great discounts.
","Bad politics, less work life balance.
Helpfu",,5,3,5,5,5,2,Recommends,Positive Outlook,Approves of CEO
Wed Oct 03 2018,N/A,"Mississauga, ON","Worker in Mississauga, ON",scarce,0,"a good place to work with others
","low paid, not that high friendly staff
Advice to Management
handle everything as quick as possible
Helpfu","handle everything as quick as possible
Helpfu",3,3,3,3,3,3,Recommends,Positive Outlook,Approves of CEO
Sat Sep 22 2018, Technical Specialist,"Toronto, ON",Former Employee ,Apple Retail - Very Good for What it is.,3,"Pays you better than any other retail job.

Got to pretend I worked for a tech company and had a real job even though I just problem solved basic user issues.

No pressure to sell.

Very good hiring practises, I liked all of my coworkers.

You get benefits even when part-time.

You work for a company that generally has very good practises in terms of privacy.

Lots of retention. So many coworkers were 5+ years with Apple retail.

High accountability for workers and management.
","You work in a mall or plaza.

You ultimately work retail and therefore have to deal with retail hours and customer entitlement.

Management talk about work/life balance but you never really get a proper weekend. Usually one day off some more work days an then another day off.

You work for Apple Retail not Apple Corporate. There is a giant divide. Less benefits. Less involvement. Less pride. 

It feels like it would take a miracle to ever transfer to Corporate even if you had relevant skills.

Pretty extreme expectations in terms of Work Reviews. Very very good workers did not seem to get rewarded for their behaviour due to arbitrary and unrealistic customer-review expectations.
Advice to Management
Keep up hiring real nice people. It was always a pleasure to see coworkers.

Continue to value loyalty.

Be more transparent about what the expectations truly are and be more understanding of how fickle customers are.
Helpful (3","Keep up hiring real nice people. It was always a pleasure to see coworkers.

Continue to value loyalty.

Be more transparent about what the expectations truly are and be more understanding of how fickle customers are.
",4,3,5,3,5,4,Recommends,Positive Outlook,Approves of CEO
Fri Aug 31 2018, Store Manager,"Vancouver, BC",Current Employee ,Amazing Company,0,"Lots of Benefits, great culture
","Retail stores are always busy
Advice to Management
Keep up the great work. Open more stores
Helpfu","Keep up the great work. Open more stores
Helpfu",5,5,5,3,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Aug 28 2018, Specialist,"Toronto, ON",Current Employee ,Specialist,0,"Great team environment full of feedback and team learning
","Can't think of any at this time
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Fri Sep 07 2018,Anonymous,,Former Employee ,Great learning experience,0,#NAME?,#NAME?,,3,2,2,2,2,2,,,
Fri Sep 07 2018, Expert,"Montreal, QC",Former Employee ,Great student job,0,"Work with multiple talent, multiple horizons individual
","Business need, schedule is what it is
",,3,2,5,1,4,2,Recommends,Positive Outlook,
Sun Aug 05 2018, Technical Specialist,,Former Employee ,Awesome,0,"Great Working environment, good pay, and the workload is equally balanced.
","Might take time to adjust as people as fast-paced and sometimes reluctant to involve you in a team.
",,4,4,4,4,4,3,Recommends,,
Sun Aug 05 2018,N/A,N/A, ,Sales Associate,0,"The people you work with are nice
","hours are usually short and christmas time is hectic
Helpfu",,4,4,3,3,4,3,,,
Mon Jul 30 2018, Tech Specialist,,Current Employee ,Tech specialist,2,"From flex medical, para medical and dental to life insurance, RRSP and shares, discounts, th benefits are great.
","The company has changed a lot since Steve Jobs died. Been in the company over 10 years and I feel we are now working for the sole purpose of delighting the shareholders.
",,3,2,2,3,4,3,,,
Tue Jul 24 2018,Anonymous,,Former Employee ,Great benefits,0,"great benefits and discounts great opportunity to grown and develop skills
","have to drink the koolaid scheduling, availability and getting time off was a pain and so poor work life balance because of it
",,4,3,5,3,5,4,Recommends,Positive Outlook,Approves of CEO
Tue Jul 10 2018, Technical Specialist,"Vancouver, BC",Current Employee ,Amazing company to work for,0,"Great benefits, amazing team, amazing atmosphere.
","You need to have an open availability
Helpfu",,5,3,5,5,4,5,Recommends,Positive Outlook,Approves of CEO
Fri Sep 07 2018, Expert,"Montreal, QC",Former Employee ,Great student job,0,"Work with multiple talent, multiple horizons individual
","Business need, schedule is what it is
Advice to Management
Be customer oriented
Helpfu","Be customer oriented
Helpfu",3,2,5,1,4,2,Recommends,Positive Outlook,
Sun Aug 05 2018, Technical Specialist,,Former Employee ,Awesome,0,"Great Working environment, good pay, and the workload is equally balanced.
","Might take time to adjust as people as fast-paced and sometimes reluctant to involve you in a team.
Advice to Management
Try Involve new hirings in your team and make them more comfortable
Helpfu","Try Involve new hirings in your team and make them more comfortable
Helpfu",4,4,4,4,4,3,Recommends,,
Mon Jul 30 2018, Tech Specialist,,Current Employee ,Tech specialist,2,"From flex medical, para medical and dental to life insurance, RRSP and shares, discounts, th benefits are great.
","The company has changed a lot since Steve Jobs died. Been in the company over 10 years and I feel we are now working for the sole purpose of delighting the shareholders.
Helpful (2",,3,2,2,3,4,3,,,
Tue Jul 24 2018,Anonymous,,Former Employee ,Great benefits,0,"great benefits and discounts 
great opportunity to grown and develop skills
","have to drink the koolaid 
scheduling, availability and getting time off was a pain and so poor work life balance because of it
Helpfu",,4,3,5,3,5,4,Recommends,Positive Outlook,Approves of CEO
Sun Jul 22 2018, Apple Genius,"Edmonton, AB",Former Employee ,Apple Genius,0,"You work with a lot of fun people who have a very diverse skillset. Additionally, if you love technology, working as an Apple Genius is a great experience because you get to learn a lot about both the hardware and software of Apple products.
","Definitely a strong company culture that encourages disingenuous political behaviour from employees. Also, the hours are pretty stressful for part-time work as they want you to work pretty well all weekend since that's when they are most busy.
Advice to Management
Allow part-time workers (specifically students) to have a better work-life balance.
Helpfu","Allow part-time workers (specifically students) to have a better work-life balance.
Helpfu",4,1,3,2,5,3,Recommends,Positive Outlook,Approves of CEO
Wed Jun 27 2018,Anonymous,,Former Employee ,PRO & CON,2,"Diverse Culture ，freedom，inspirition, friendly environment
","No Bonus, develop decline, different from the abroad
Helpful (2",,5,4,5,4,3,3,Recommends,Positive Outlook,Approves of CEO
Wed Jul 18 2018,N/A,, ,Generally very good part-time experience,0,"- Good pay considering it's a part-time - Very supportive team and management - Nice perks buying electronics
",#NAME?,,4,5,5,3,4,5,Recommends,Positive Outlook,
Sun Jul 01 2018, TEC Expert,"Burlington, ON",Current Employee ,Tec expert,0,"Awesome place to work I would recommend
","Retail hours ... I wish there was a better schedule
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Jul 11 2018, Specialist,"Halifax, NS",Current Employee ,Decent place to work; definitely not a career place,1,#NAME?,"- hard to move up in the company
- retail positions can feel kind of complacent
Helpful (1",,3,3,4,2,3,3,Recommends,Neutral Outlook,No Opinion of CEO
Fri Jul 13 2018,Anonymous,,Current Employee ,architect,0,"a reasonable payment and big space
","long work hours less vacation
Helpfu",,3,,,,,,,,
Thu Jul 05 2018," ""Delegado comercial, área internacional""","Richmond, BC",Former Employee ,Technician,0,"Very busy environment, never a dull moment. If you can resolve people's iphone issue, people SOMETIMES appreciate that. Good experience if you want to experience working in fortune 500 company.
","Majority of the customers are ignorant. People expect too much out of free appointment. People have wrong expectations.
",,3,1,4,2,2,1,Recommends,Negative Outlook,No Opinion of CEO
Wed Jun 13 2018,Anonymous,,Former Employee ,Incredible.,2,#NAME?,#NAME?,,5,5,5,4,4,4,Recommends,Positive Outlook,Approves of CEO
Tue Jul 03 2018,Anonymous,,Former Employee ,Getting to know people,0,"A high energy environment with a diversity of co-workers
","Retail environment with many odd hours
Helpfu",,3,3,2,3,4,2,,,
Thu Jun 14 2018,Anonymous,,Current Employee ,sales in apple store,0,"discount works at apple, can invite friends purchase products with discount.
","nothing, everything good work in apple
Helpfu",,5,4,4,3,3,4,Recommends,Positive Outlook,Approves of CEO
Thu Jul 05 2018," ""Delegado comercial, área internacional""","Richmond, BC",Former Employee ,Technician,0,"Very busy environment, never a dull moment. If you can resolve people's iphone issue, people SOMETIMES appreciate that.
Good experience if you want to experience working in fortune 500 company.
","Majority of the customers are ignorant. People expect too much out of free appointment. People have wrong expectations.
Advice to Management
Not flexible with scheduling. Under paid, overworked. Employee discount sucks, period. Family and friend discount sucks, like you cannot believe.
Helpfu","Not flexible with scheduling. Under paid, overworked. Employee discount sucks, period. Family and friend discount sucks, like you cannot believe.
Helpfu",3,1,4,2,2,1,Recommends,Negative Outlook,No Opinion of CEO
Wed Jun 13 2018,Anonymous,,Former Employee ,Incredible.,2,#NAME?,"-Hard to get promoted
-Can be very stressful dealing with angry customers
Advice to Management
Create more full time positions for part-timers to get promoted to
Helpful (2","Create more full time positions for part-timers to get promoted to
",5,5,5,4,4,4,Recommends,Positive Outlook,Approves of CEO
Thu May 31 2018, Genius,"Vancouver, BC",Former Employee ,It’s a tough job but very rewarding.,3,"Great pay, great benefits. Lots of cool people to work with.
","Customers have ridiculously high expectations of Apple. So you gotta deal with that. 
90% of Managers are ex Gap / Forever 21 Managers so they don’t know ANYTHING technical and are in charge of technicians or tech departments
Advice to Management
I know you just came from a management position at a clothing store or coffee shop. Be humble, if you don’t know something don’t act like you do. It’s ok if you say “I don’t know”. And make an effort to learn some of the technical details it goes a long way.
Helpful (3","I know you just came from a management position at a clothing store or coffee shop. Be humble, if you don’t know something don’t act like you do. It’s ok if you say “I don’t know”. And make an effort to learn some of the technical details it goes a long way.
",5,3,5,4,5,4,Recommends,Positive Outlook,Approves of CEO
Thu Jun 21 2018,Anonymous,N/A,Former Employee ,Great company,0,"Great company with a focus on excellence. Tim Cook is a good leader.
","Pockets of arrogant culture, but overall people are humble and excellent at what they do.
Helpfu",,4,4,4,5,4,5,Recommends,Positive Outlook,Approves of CEO
Wed Jun 06 2018,Anonymous,,Former Employee ,Would go back in a heart beat,0,"Team atmosphere, misc perks, opportunity to move around, management
","I can't think of any
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue May 29 2018,Anonymous,,Former Employee ,Tech,0,"Great place to work I liked it a lot!
","nothing really just overall good I suppose
",,5,5,3,2,4,2,,,
Wed May 23 2018,Anonymous,,Former Employee ,Specialist,0,"Growth within your role ,Excellent Training, Wellness activities
","Work Holiday hours
Can't transition to corporate
Helpfu",,5,4,5,4,5,4,Recommends,,Approves of CEO
Thu May 31 2018, Technical Expert,"Ottawa, ON",Current Employee ,Very positive for the most part,0,"Greater pay than most retail positions Great benefits Positive culture, even sometimes too positive that it becomes fake Great people for the most part
","Politics - gotta be a managers pet to get promoted Work/life balance is brutal. 9 hour days with random hours
",,4,1,5,3,5,4,Recommends,Negative Outlook,Approves of CEO
Sun May 13 2018,N/A,"Montreal, QC","Specialist in Montreal, QC",specialist,0,"very good environment to work
","nothing, really maybe sometimes long hours
Helpfu",,5,5,5,4,4,4,Recommends,Positive Outlook,Approves of CEO
Fri May 25 2018,Anonymous,,Current Employee ,Technical Specialist,0,"Always busy at genius bar
","none for now. maybe organization on the floor of how things run
Helpfu",,4,,,,,,,,
Thu Jun 14 2018,Anonymous,,Current Employee ,Depends on leadership,0,"Good pay, benefits and fun
","Bad management, bad part time job
Helpfu",,1,,,,,,,,
Wed May 16 2018,Anonymous,,Former Employee ,Genius,0,"Great Part-time job in college. Tough as a full time job working inside a retail store. Corporate best option for less stress (not having to deal with customer's directly).
","If you have a degree with no experience, it is real tough to get into corporate. Only way is to try out through ""experiences/paid internships"". You usually have to go through two to get in and they last 6 months in California or Austin. Position is not guaranteed afterward. Watch out for in-store manager favoritism.
",,4,2,5,4,5,3,Recommends,Positive Outlook,Approves of CEO
Thu May 31 2018, Technical Expert,"Ottawa, ON",Current Employee ,Very positive for the most part,0,"Greater pay than most retail positions
Great benefits 
Positive culture, even sometimes too positive that it becomes fake 
Great people for the most part
","Politics - gotta be a managers pet to get promoted 
Work/life balance is brutal. 9 hour days with random hours
Advice to Management
Please have the option to choose 8 hour shifts instead. Offer other perks like extra vacation in order to retain employees longer.
Helpfu","Please have the option to choose 8 hour shifts instead. Offer other perks like extra vacation in order to retain employees longer.
Helpfu",4,1,5,3,5,4,Recommends,Negative Outlook,Approves of CEO
Wed May 16 2018,Anonymous,,Former Employee ,Genius,0,"Great Part-time job in college. Tough as a full time job working inside a retail store. Corporate best option for less stress (not having to deal with customer's directly).
","If you have a degree with no experience, it is real tough to get into corporate. Only way is to try out through ""experiences/paid internships"". You usually have to go through two to get in and they last 6 months in California or Austin. Position is not guaranteed afterward. Watch out for in-store manager favoritism.
Advice to Management
Give raises on real merit, not favoritism.
Helpfu","Give raises on real merit, not favoritism.
Helpfu",4,2,5,4,5,3,Recommends,Positive Outlook,Approves of CEO
Thu May 17 2018, Specialist,"Edmonton, AB",Current Employee ,It’s a face pace environment... never a dull moment,0,"Fast pace environment. Family feeling once you get to know your peers. There are great benefits and you learn important take aways that can be used in the outside world
","Standing all day can become real tiring especially as a FT employee. You sometimes have to “pucker” up to get where you are going and friends of higher ups will get a position over you that’s been giving it your all
Advice to Management
Listen more to staff and stop deflecting
Helpfu","Listen more to staff and stop deflecting
Helpfu",3,3,3,4,4,3,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Wed May 09 2018, Product Specialist,"Montreal, QC",Current Employee ,Product Specialist,0,"First of all working at Apple is fun, we're trying to give the best customer journey. We want to customers come back again either to buy another product or to help them fix their issues. Relationship between colleagues is respectful, also we give fearless feedback to our peers to keep the Apple standards up. At Apple we embrace the diversity of humanity. Benefits of Apple are amazing.
","Working in retail store is tough cause we're always busy. Low income is another problem.
",,4,3,5,3,4,4,Recommends,Positive Outlook,Approves of CEO
Thu Apr 26 2018, Mac Genius,,Former Employee ,Amazing,0,"You are part of a community, a family
","Retail Hours for the stores, part time is still restricting when raising a family
",,5,4,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Mon May 07 2018, Apple Genius,"Calgary, AB",Former Employee ,Genius,0,"The discounts on new devices.
","Not a lot of room to climb up the corporate ladder.
Helpfu",,3,4,2,3,4,2,Recommends,Neutral Outlook,No Opinion of CEO
Fri Apr 13 2018,Anonymous,,Former Employee ,Apple Support Worker in Surrey,0,"fun place, alot of people working
","buy sometimes with bunch of people
Helpfu",,5,,,,,,Recommends,Positive Outlook,Approves of CEO
Thu Apr 05 2018,Anonymous,,Former Employee ,Sr. Info Sec Assessor,0,"Great benefits and compensation Chances to travel the globe if you are in the right team
","Long time work may be required
",,5,3,4,4,5,4,,,
Tue Mar 20 2018, Technical Specialist,"Vancouver, BC",Current Employee ,Technical Specialist,1,"awesome support from team and leads great benefits, medical, dental, fitness and health subsidies, educational support as long as it lines up with what you want to pursuit with the company in the future
","some touch personalities, but that's given with any work place
",,5,3,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Apr 05 2018,Anonymous,,Current Employee ,Genius,0,"Challenging role with the opportunity to talk to new people everyday; Hellenes you to think at all turns.
","Management in any retail environment is usually the downfall to a good experience. No matter what iteration of a leadership team there is/was
",,4,2,4,2,4,2,Doesn't Recommend,Neutral Outlook,Approves of CEO
Tue Apr 03 2018,Anonymous,,Former Employee ,Specialist,0,#NAME?,#NAME?,,4,3,4,2,3,2,Recommends,,Approves of CEO
Sun Mar 11 2018,Anonymous,"Toronto, ON",Former Employee ,"Apple Retail: Great environment for personal development, challenging to grow",0,#NAME?,#NAME?,,5,4,5,3,5,4,Recommends,Positive Outlook,Approves of CEO
Thu Apr 26 2018, Mac Genius,,Former Employee ,Amazing,0,"You are part of a community, a family
","Retail Hours for the stores, part time is still restricting when raising a family
Advice to Management
Thank you
Helpfu","Thank you
Helpfu",5,4,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Apr 05 2018,Anonymous,,Former Employee ,Sr. Info Sec Assessor,0,"Great benefits and compensation
Chances to travel the globe if you are in the right team
","Long time work may be required
Helpfu",,5,3,4,4,5,4,,,
Tue Mar 20 2018, Technical Specialist,"Vancouver, BC",Current Employee ,Technical Specialist,1,"awesome support from team and leads 
great benefits, medical, dental, fitness and health subsidies, educational support as long as it lines up with what you want to pursuit with the company in the future
","some touch personalities, but that's given with any work place
Advice to Management
Thank you for all the support!
Helpful (1","Thank you for all the support!
",5,3,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Apr 05 2018,Anonymous,,Current Employee ,Genius,0,"Challenging role with the opportunity to talk to new people everyday; Hellenes you to think at all turns.
","Management in any retail environment is usually the downfall to a good experience. 
No matter what iteration of a leadership team there is/was
Advice to Management
Support the team, staying the same page at all time and communicate.
Helpfu","Support the team, staying the same page at all time and communicate.
Helpfu",4,2,4,2,4,2,Doesn't Recommend,Neutral Outlook,Approves of CEO
Mon Mar 26 2018,N/A,N/A, ,time,0,"pay, fun, colleagues, manager, work
","There wasnt much upward mobility
Helpfu",,4,,,,,,,,
Sun Mar 25 2018, Technical Specialist,"Mississauga, ON",Current Employee ,Technical Specialist,0,"Great team, Benefits for both part-time and full-time employees 401k
","depending if you work in a mall that's open during the holidays, you will work crazy hours
",,3,1,5,3,5,2,Doesn't Recommend,Neutral Outlook,Approves of CEO
Thu Mar 08 2018,Anonymous,,Former Employee ,Apple Inc,0,"Great people Great training Able to move laterally
","not able to move horizontally
",,5,3,4,2,5,4,Recommends,Positive Outlook,Approves of CEO
Mon Mar 19 2018, Specialist,"Vancouver, BC",Current Employee ,Specialist,0,"Benefits, Employee Discounts, Informal workplace
","Hard to have a work life balance, underpaid job for a company as big as Apple, you have to deal with all kinds of customers and you'll have at least one rude customer a day. Schedules vary a lot and it's quite hard to have a weekend off.
",,4,2,4,3,4,4,Recommends,Neutral Outlook,Approves of CEO
Sun Mar 18 2018, Lead Genius,"Vancouver, BC",Current Employee ,Good place to work. I feel well looked after. You get out what you put in.,0,"Benefits are great, it’s not a 9-5, fast paced environment. You won’t be bored working at Apple. Generally you will work with great people who are fun to be around.
","Next to impossible to move out of retail. The culture is often overly positive, management are often too soft on underperforming employees. Star performers picking up the slack for those that are either unskilled, lazy or both.
",,4,3,5,2,5,4,Recommends,Negative Outlook,Approves of CEO
Fri Feb 23 2018, Lead Genius,"Vaughan, ON",Current Employee ,The best place to go to refine your skill set,2,"Amazing development and skill building opportunities. Fantastic culture. As long as you are intentional and driven you will find success.
","None. Most of the people that aren’t satisfied aren’t willing to put in the time and effort to excel. If you are not ready to be fully transparent with your opportunities then this is not the place for you.
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Tue Mar 13 2018,Anonymous,,Former Employee ,Specialists,0,"Easy going environment, very friendly staff.
","Glass ceiling, nearly impossible to get a promotion.
Helpfu",,4,3,4,2,4,4,Recommends,Neutral Outlook,Approves of CEO
Wed Feb 21 2018,N/A,, ,job at apple,0,"Pretty fun work environment
","yes this was a con
",,5,4,4,4,4,4,Recommends,Positive Outlook,Approves of CEO
Thu Feb 15 2018,Anonymous,,Former Employee ,Great company to work for!,1,"People first , good wage and benefits
","No work life balance
Helpful (1",,5,1,4,5,5,2,Recommends,Neutral Outlook,No Opinion of CEO
Thu Mar 08 2018,Anonymous,,Former Employee ,Apple Inc,0,"Great people
Great training
Able to move laterally
","not able to move horizontally
Advice to Management
Keep doing what you're doing
Helpfu","Keep doing what you're doing
Helpfu",5,3,4,2,5,4,Recommends,Positive Outlook,Approves of CEO
Mon Mar 19 2018, Specialist,"Vancouver, BC",Current Employee ,Specialist,0,"Benefits, Employee Discounts, Informal workplace
","Hard to have a work life balance, underpaid job for a company as big as Apple, you have to deal with all kinds of customers and you'll have at least one rude customer a day. Schedules vary a lot and it's quite hard to have a weekend off.
Advice to Management
Allow employees to have at least a weekend off per month
Helpfu","Allow employees to have at least a weekend off per month
Helpfu",4,2,4,3,4,4,Recommends,Neutral Outlook,Approves of CEO
Sun Mar 18 2018, Lead Genius,"Vancouver, BC",Current Employee ,Good place to work. I feel well looked after. You get out what you put in.,0,"Benefits are great, it’s not a 9-5, fast paced environment. You won’t be bored working at Apple. Generally you will work with great people who are fun to be around.
","Next to impossible to move out of retail. The culture is often overly positive, management are often too soft on underperforming employees. Star performers picking up the slack for those that are either unskilled, lazy or both.
Helpfu",,4,3,5,2,5,4,Recommends,Negative Outlook,Approves of CEO
Fri Feb 23 2018, Lead Genius,"Vaughan, ON",Current Employee ,The best place to go to refine your skill set,2,"Amazing development and skill building opportunities. Fantastic culture. As long as you are intentional and driven you will find success.
","None. Most of the people that aren’t satisfied aren’t willing to put in the time and effort to excel. If you are not ready to be fully transparent with your opportunities then this is not the place for you.
Helpful (2",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Feb 21 2018,N/A,, ,job at apple,0,"Pretty fun work environment
","yes this was a con
Advice to Management
nope
Helpfu","nope
Helpfu",5,4,4,4,4,4,Recommends,Positive Outlook,Approves of CEO
Wed Feb 21 2018,N/A,N/A, ,job at apple,0,"Pretty fun work environment
","yes this was a con
Advice to Management
nope
Helpfu","nope
Helpfu",5,4,4,4,4,4,Recommends,Positive Outlook,Approves of CEO
Tue Feb 27 2018, Specialist,,Former Employee ,Specialist,2,#NAME?,"- Serious favouritism by management, especially when it comes to promotions. There's a lot of talk about all these opportunities to move up, but if you're not one of the hardcore kool-aid drinkers, you won't get to move up no matter how good your results are. The jobs for higher positions are few and far between, and always go to the person who sucks up the most. You need to get permission to apply for new positions in the store. There's not really any retail to corporate growth (at least in my city).
- Like all retail, customers can be really challenging, especially because they have absurdly high expectations for Apple.
- Training on products was pretty poor. More service-based than technical or products based, which made interactions with customers very challenging. 
- Scheduling is a mess. Tough to get 2 days off in a row sometimes. Hours fluctuate a lot, some weeks you get 35, some weeks you get 8. NO paid sick days for part-timers, so if you're scheduled an 8 hour shift and its one of your only shifts that week, its either lose your paycheck or go into work sick. 
- Not much work-life balance on the retail schedule.
Advice to Management
Recognize your employees who are hard working and doing well, but aren't going out of their way to show it off to you. Stop focusing all your energy on the people who are already at the top. Its all about ""one team"" but it doesn't feel like it at all. Be more honest with us.
Helpful (2","Recognize your employees who are hard working and doing well, but aren't going out of their way to show it off to you. Stop focusing all your energy on the people who are already at the top. Its all about ""one team"" but it doesn't feel like it at all. Be more honest with us.
",3,2,3,1,4,2,Doesn't Recommend,Positive Outlook,Approves of CEO
