Hotel BW,94569,Campo Grande (MS),4,60.39,241.56,11/28/2019,935
Hotel Z,95002,Aracaju (SE),1,208.04,208.04,11/28/2019,938
Hotel K,95316,Salvador (BH),2,263.41,526.82,11/28/2019,941
Hotel Z,95467,Aracaju (SE),1,208.04,208.04,11/28/2019,942
Hotel BW,95533,Campo Grande (MS),2,60.39,120.78,11/28/2019,943
Hotel BD,95856,Natal (RN),2,242.88,485.76,11/28/2019,947
Hotel BP,96129,Brasilia (DF),1,247.62,247.62,11/28/2019,951
Hotel BD,96702,Natal (RN),1,242.88,242.88,11/28/2019,957
Hotel BW,96857,Campo Grande (MS),1,60.39,60.39,11/28/2019,958
Hotel CB,97069,Rio de Janeiro (RJ),4,165.99,663.96,11/28/2019,960
Hotel BW,97946,Campo Grande (MS),3,60.39,181.17,11/28/2019,971
Hotel AU,98036,Recife (PE),4,312.83,1251.32,11/28/2019,972
Hotel AF,98900,Sao Paulo (SP),2,139.1,278.2,11/28/2019,980
Hotel BW,99339,Campo Grande (MS),1,60.39,60.39,11/28/2019,985
Hotel AU,99546,Recife (PE),1,312.83,312.83,11/28/2019,989
Hotel CB,99814,Rio de Janeiro (RJ),1,165.99,165.99,11/28/2019,992
Hotel Z,100012,Aracaju (SE),3,208.04,624.12,11/28/2019,993
Hotel Z,100171,Aracaju (SE),4,208.04,832.16,11/28/2019,994
Hotel AU,100335,Recife (PE),4,312.83,1251.32,11/28/2019,998
Hotel BW,100565,Campo Grande (MS),4,60.39,241.56,11/28/2019,1001
Hotel BD,101300,Natal (RN),2,242.88,485.76,11/28/2019,1005
Hotel AU,101589,Recife (PE),4,312.83,1251.32,11/28/2019,1008
Hotel BP,101814,Brasilia (DF),4,247.62,990.48,11/28/2019,1010
Hotel AF,102349,Sao Paulo (SP),1,139.1,139.1,11/28/2019,1015
Hotel AF,102551,Sao Paulo (SP),2,139.1,278.2,11/28/2019,1019
Hotel BP,103476,Brasilia (DF),4,247.62,990.48,11/28/2019,1027
Hotel BP,103934,Brasilia (DF),1,247.62,247.62,11/28/2019,1031
Hotel K,104470,Salvador (BH),4,263.41,1053.64,11/28/2019,1037
Hotel K,104785,Salvador (BH),2,263.41,526.82,11/28/2019,1040
Hotel K,104951,Salvador (BH),3,263.41,790.23,11/28/2019,1041
Hotel BD,106091,Natal (RN),2,242.88,485.76,11/28/2019,1052
Hotel Z,106246,Aracaju (SE),1,208.04,208.04,11/28/2019,1055
Hotel BW,106265,Campo Grande (MS),1,60.39,60.39,11/28/2019,1056
Hotel AF,106700,Sao Paulo (SP),2,139.1,278.2,11/28/2019,1060
Hotel BD,107023,Natal (RN),1,242.88,242.88,11/28/2019,1062
Hotel CB,107168,Rio de Janeiro (RJ),3,165.99,497.97,11/28/2019,1064
Hotel K,107290,Salvador (BH),2,263.41,526.82,11/28/2019,1065
Hotel BD,107949,Natal (RN),4,242.88,971.52,11/28/2019,1071
Hotel Z,108057,Aracaju (SE),2,208.04,416.08,11/28/2019,1072
Hotel Z,108518,Aracaju (SE),4,208.04,832.16,11/28/2019,1077
Hotel BP,108602,Brasilia (DF),3,247.62,742.86,11/28/2019,1078
Hotel BP,108759,Brasilia (DF),4,247.62,990.48,11/28/2019,1079
Hotel BD,109180,Natal (RN),2,242.88,485.76,11/28/2019,1083
Hotel BW,109382,Campo Grande (MS),3,60.39,181.17,11/28/2019,1085
Hotel BP,109702,Brasilia (DF),2,247.62,495.24,11/28/2019,1087
Hotel AU,109980,Recife (PE),1,312.83,312.83,11/28/2019,1090
Hotel Z,110076,Aracaju (SE),3,208.04,624.12,11/28/2019,1091
Hotel AU,110550,Recife (PE),1,312.83,312.83,11/28/2019,1096
Hotel AU,111376,Recife (PE),4,312.83,1251.32,11/28/2019,1104
Hotel CB,111574,Rio de Janeiro (RJ),3,165.99,497.97,11/28/2019,1105
Hotel K,111754,Salvador (BH),4,263.41,1053.64,11/28/2019,1106
Hotel BD,112208,Natal (RN),3,242.88,728.64,11/28/2019,1112
Hotel BD,112439,Natal (RN),2,242.88,485.76,11/28/2019,1114
Hotel Z,112831,Aracaju (SE),2,208.04,416.08,11/28/2019,1120
Hotel BP,113117,Brasilia (DF),4,247.62,990.48,11/28/2019,1123
Hotel BD,113237,Natal (RN),1,242.88,242.88,11/28/2019,1125
Hotel CB,113438,Rio de Janeiro (RJ),3,165.99,497.97,11/28/2019,1127
Hotel BD,113625,Natal (RN),4,242.88,971.52,11/28/2019,1128
Hotel BP,113673,Brasilia (DF),3,247.62,742.86,11/28/2019,1129
Hotel K,113974,Salvador (BH),2,263.41,526.82,11/28/2019,1133
Hotel BW,114192,Campo Grande (MS),4,60.39,241.56,11/28/2019,1136
Hotel BW,114242,Campo Grande (MS),3,60.39,181.17,11/28/2019,1137
Hotel K,114284,Salvador (BH),1,263.41,263.41,11/28/2019,1138
Hotel AF,116098,Sao Paulo (SP),3,139.1,417.3,11/28/2019,1152
Hotel BW,116396,Campo Grande (MS),3,60.39,181.17,11/28/2019,1155
Hotel Z,117590,Aracaju (SE),2,208.04,416.08,11/28/2019,1165
Hotel BP,117904,Brasilia (DF),4,247.62,990.48,11/28/2019,1167
Hotel BP,118280,Brasilia (DF),3,247.62,742.86,11/28/2019,1173
Hotel CB,118441,Rio de Janeiro (RJ),3,165.99,497.97,11/28/2019,1174
Hotel AU,118857,Recife (PE),2,312.83,625.66,11/28/2019,1178
Hotel K,118958,Salvador (BH),2,263.41,526.82,11/28/2019,1179
Hotel K,119637,Salvador (BH),2,263.41,526.82,11/28/2019,1187
Hotel AF,119857,Sao Paulo (SP),2,139.1,278.2,11/28/2019,1189
Hotel AF,120187,Sao Paulo (SP),4,139.1,556.4,11/28/2019,1193
Hotel K,120713,Salvador (BH),4,263.41,1053.64,11/28/2019,1197
Hotel BD,121226,Natal (RN),2,242.88,485.76,11/28/2019,1203
Hotel BP,121707,Brasilia (DF),3,247.62,742.86,11/28/2019,1206
Hotel AF,121910,Sao Paulo (SP),4,139.1,556.4,11/28/2019,1209
Hotel Z,121929,Aracaju (SE),1,208.04,208.04,11/28/2019,1210
Hotel BP,122092,Brasilia (DF),1,247.62,247.62,11/28/2019,1211
Hotel BD,122628,Natal (RN),2,242.88,485.76,11/28/2019,1216
Hotel BD,122709,Natal (RN),3,242.88,728.64,11/28/2019,1217
Hotel BD,122947,Natal (RN),1,242.88,242.88,11/28/2019,1219
Hotel BP,123380,Brasilia (DF),1,247.62,247.62,11/28/2019,1222
Hotel BW,124286,Campo Grande (MS),4,60.39,241.56,11/28/2019,1228
Hotel AU,124463,Recife (PE),3,312.83,938.49,11/28/2019,1229
Hotel K,124504,Salvador (BH),1,263.41,263.41,11/28/2019,1230
Hotel K,125014,Salvador (BH),2,263.41,526.82,11/28/2019,1234
Hotel BW,125083,Campo Grande (MS),1,60.39,60.39,11/28/2019,1235
Hotel Z,125362,Aracaju (SE),2,208.04,416.08,11/28/2019,1237
Hotel Z,126989,Aracaju (SE),3,208.04,624.12,11/28/2019,1255
Hotel CB,127178,Rio de Janeiro (RJ),3,165.99,497.97,11/28/2019,1256
Hotel BW,128271,Campo Grande (MS),2,60.39,120.78,11/28/2019,1264
Hotel BP,128498,Brasilia (DF),2,247.62,495.24,11/28/2019,1267
Hotel BW,128531,Campo Grande (MS),4,60.39,241.56,11/28/2019,1268
Hotel BD,128699,Natal (RN),4,242.88,971.52,11/28/2019,1269
Hotel AF,129335,Sao Paulo (SP),1,139.1,139.1,11/28/2019,1273
Hotel Z,129618,Aracaju (SE),2,208.04,416.08,11/28/2019,1278
Hotel Z,129932,Aracaju (SE),2,208.04,416.08,11/28/2019,1280
Hotel AU,130114,Recife (PE),4,312.83,1251.32,11/28/2019,1281
Hotel AF,130287,Sao Paulo (SP),1,139.1,139.1,11/28/2019,1282
Hotel BP,130424,Brasilia (DF),3,247.62,742.86,11/28/2019,1283
Hotel BD,131016,Natal (RN),1,242.88,242.88,11/28/2019,1289
Hotel CB,131107,Rio de Janeiro (RJ),2,165.99,331.98,11/28/2019,1290
Hotel CB,131490,Rio de Janeiro (RJ),3,165.99,497.97,11/28/2019,1294
Hotel BP,131753,Brasilia (DF),4,247.62,990.48,11/28/2019,1297
Hotel AF,131937,Sao Paulo (SP),4,139.1,556.4,11/28/2019,1299
Hotel BW,132017,Campo Grande (MS),1,60.39,60.39,11/28/2019,1300
Hotel AU,132100,Recife (PE),4,312.83,1251.32,11/28/2019,1302
Hotel K,132320,Salvador (BH),1,263.41,263.41,11/28/2019,1304
Hotel AU,132706,Recife (PE),3,312.83,938.49,11/28/2019,1307
Hotel BD,132802,Natal (RN),1,242.88,242.88,11/28/2019,1309
Hotel K,133276,Salvador (BH),1,263.41,263.41,11/28/2019,1314
Hotel BP,133417,Brasilia (DF),2,247.62,495.24,11/28/2019,1315
Hotel AU,134314,Recife (PE),1,312.83,312.83,11/28/2019,1322
Hotel BP,134933,Brasilia (DF),1,247.62,247.62,11/28/2019,1327
Hotel BW,135224,Campo Grande (MS),4,60.39,241.56,11/28/2019,1331
Hotel BP,135655,Brasilia (DF),4,247.62,990.48,11/28/2019,1334
Hotel AF,135670,Sao Paulo (SP),1,139.1,139.1,11/28/2019,1335
Hotel BP,1174,Brasilia (DF),1,247.62,247.62,12/03/2020,10
Hotel BD,1238,Natal (RN),4,242.88,971.52,12/03/2020,11
Hotel K,1719,Salvador (BH),1,263.41,263.41,12/03/2020,15
Hotel AU,1867,Recife (PE),3,312.83,938.49,12/03/2020,16
Hotel A,2278,Florianopolis (SC),2,313.02,626.04,12/03/2020,20
Hotel AF,2694,Sao Paulo (SP),1,139.1,139.1,12/03/2020,23
Hotel Z,3718,Aracaju (SE),1,208.04,208.04,12/03/2020,38
Hotel A,3821,Florianopolis (SC),1,313.02,313.02,12/03/2020,39
Hotel AF,4146,Sao Paulo (SP),3,139.1,417.3,12/03/2020,41
Hotel CB,5942,Rio de Janeiro (RJ),1,165.99,165.99,12/03/2020,60
Hotel AU,6282,Recife (PE),1,312.83,312.83,12/03/2020,62
Hotel K,6441,Salvador (BH),1,263.41,263.41,12/03/2020,63
Hotel A,6888,Florianopolis (SC),1,313.02,313.02,12/03/2020,66
Hotel Z,7812,Aracaju (SE),1,208.04,208.04,12/03/2020,75
Hotel AU,8366,Recife (PE),1,312.83,312.83,12/03/2020,82
Hotel A,9182,Florianopolis (SC),3,313.02,939.06,12/03/2020,93
Hotel CB,9363,Rio de Janeiro (RJ),2,165.99,331.98,12/03/2020,94
Hotel BW,9557,Campo Grande (MS),2,60.39,120.78,12/03/2020,95
Hotel Z,9795,Aracaju (SE),3,208.04,624.12,12/03/2020,97
Hotel A,9949,Florianopolis (SC),4,313.02,1252.08,12/03/2020,100
Hotel AU,10719,Recife (PE),4,312.83,1251.32,12/03/2020,107
Hotel BP,11399,Brasilia (DF),2,247.62,495.24,12/03/2020,112
Hotel A,13620,Florianopolis (SC),1,313.02,313.02,12/03/2020,134
Hotel K,13997,Salvador (BH),4,263.41,1053.64,12/03/2020,139
Hotel AF,14403,Sao Paulo (SP),4,139.1,556.4,12/03/2020,145
Hotel K,14595,Salvador (BH),3,263.41,790.23,12/03/2020,146
Hotel BW,14811,Campo Grande (MS),1,60.39,60.39,12/03/2020,148
Hotel A,15418,Florianopolis (SC),2,313.02,626.04,12/03/2020,153
Hotel BD,15724,Natal (RN),1,242.88,242.88,12/03/2020,156
Hotel AF,16279,Sao Paulo (SP),1,139.1,139.1,12/03/2020,161
Hotel BW,16646,Campo Grande (MS),1,60.39,60.39,12/03/2020,166
Hotel AF,16970,Sao Paulo (SP),2,139.1,278.2,12/03/2020,169
Hotel K,17201,Salvador (BH),3,263.41,790.23,12/03/2020,171
Hotel BP,17299,Brasilia (DF),2,247.62,495.24,12/03/2020,173
Hotel A,17373,Florianopolis (SC),3,313.02,939.06,12/03/2020,174
Hotel Z,17708,Aracaju (SE),1,208.04,208.04,12/03/2020,176
Hotel BD,17829,Natal (RN),4,242.88,971.52,12/03/2020,177
Hotel AF,17981,Sao Paulo (SP),4,139.1,556.4,12/03/2020,178
Hotel A,18202,Florianopolis (SC),2,313.02,626.04,12/03/2020,180
Hotel BW,19077,Campo Grande (MS),2,60.39,120.78,12/03/2020,187
Hotel BD,19350,Natal (RN),4,242.88,971.52,12/03/2020,189
Hotel A,20309,Florianopolis (SC),4,313.02,1252.08,12/03/2020,196
Hotel BD,20388,Natal (RN),4,242.88,971.52,12/03/2020,197
Hotel BW,20634,Campo Grande (MS),4,60.39,241.56,12/03/2020,203
Hotel Z,20967,Aracaju (SE),3,208.04,624.12,12/03/2020,206
Hotel Z,21874,Aracaju (SE),4,208.04,832.16,12/03/2020,213
Hotel AF,22701,Sao Paulo (SP),3,139.1,417.3,12/03/2020,222
Hotel AU,23512,Recife (PE),2,312.83,625.66,12/03/2020,230
Hotel K,23820,Salvador (BH),1,263.41,263.41,12/03/2020,233
Hotel BW,24090,Campo Grande (MS),2,60.39,120.78,12/03/2020,236
Hotel Z,24233,Aracaju (SE),1,208.04,208.04,12/03/2020,237
Hotel BW,24409,Campo Grande (MS),1,60.39,60.39,12/03/2020,238
Hotel Z,24483,Aracaju (SE),3,208.04,624.12,12/03/2020,239
Hotel K,24664,Salvador (BH),2,263.41,526.82,12/03/2020,240
Hotel A,25117,Florianopolis (SC),3,313.02,939.06,12/03/2020,243
Hotel AF,25282,Sao Paulo (SP),2,139.1,278.2,12/03/2020,244
Hotel BW,26171,Campo Grande (MS),4,60.39,241.56,12/03/2020,251
Hotel BW,27705,Campo Grande (MS),1,60.39,60.39,12/03/2020,265
Hotel BD,27802,Natal (RN),2,242.88,485.76,12/03/2020,266
Hotel AU,28324,Recife (PE),2,312.83,625.66,12/03/2020,271
Hotel BD,28683,Natal (RN),2,242.88,485.76,12/03/2020,274
Hotel Z,28876,Aracaju (SE),1,208.04,208.04,12/03/2020,275
Hotel BP,29427,Brasilia (DF),2,247.62,495.24,12/03/2020,281
Hotel BP,30803,Brasilia (DF),1,247.62,247.62,12/03/2020,293
Hotel CB,31864,Rio de Janeiro (RJ),4,165.99,663.96,12/03/2020,306
Hotel BD,32308,Natal (RN),1,242.88,242.88,12/03/2020,309
Hotel CB,32442,Rio de Janeiro (RJ),2,165.99,331.98,12/03/2020,312
Hotel BP,34277,Brasilia (DF),3,247.62,742.86,12/03/2020,328
Hotel AF,34985,Sao Paulo (SP),4,139.1,556.4,12/03/2020,335
Hotel BD,35331,Natal (RN),4,242.88,971.52,12/03/2020,338
Hotel A,35977,Florianopolis (SC),2,313.02,626.04,12/03/2020,343
Hotel BP,36465,Brasilia (DF),4,247.62,990.48,12/03/2020,348
Hotel K,37147,Salvador (BH),1,263.41,263.41,12/03/2020,354
Hotel CB,37286,Rio de Janeiro (RJ),3,165.99,497.97,12/03/2020,355
Hotel BD,37560,Natal (RN),2,242.88,485.76,12/03/2020,357
Hotel Z,38053,Aracaju (SE),1,208.04,208.04,12/03/2020,363
Hotel Z,38182,Aracaju (SE),2,208.04,416.08,12/03/2020,366
Hotel AF,38276,Sao Paulo (SP),3,139.1,417.3,12/03/2020,368
Hotel CB,38428,Rio de Janeiro (RJ),2,165.99,331.98,12/03/2020,369
Hotel BW,38848,Campo Grande (MS),2,60.39,120.78,12/03/2020,372
Hotel BD,39206,Natal (RN),1,242.88,242.88,12/03/2020,378
Hotel AF,39980,Sao Paulo (SP),4,139.1,556.4,12/03/2020,387
Hotel BD,40278,Natal (RN),3,242.88,728.64,12/03/2020,389
Hotel BD,40922,Natal (RN),3,242.88,728.64,12/03/2020,395
Hotel AF,41253,Sao Paulo (SP),1,139.1,139.1,12/03/2020,400
Hotel AF,41454,Sao Paulo (SP),2,139.1,278.2,12/03/2020,402
Hotel K,41736,Salvador (BH),3,263.41,790.23,12/03/2020,407
Hotel Z,42492,Aracaju (SE),4,208.04,832.16,12/03/2020,414
Hotel AF,42719,Sao Paulo (SP),1,139.1,139.1,12/03/2020,416
Hotel Z,42837,Aracaju (SE),1,208.04,208.04,12/03/2020,417
Hotel CB,42987,Rio de Janeiro (RJ),1,165.99,165.99,12/03/2020,419
Hotel BW,43771,Campo Grande (MS),1,60.39,60.39,12/03/2020,429
Hotel BD,44439,Natal (RN),1,242.88,242.88,12/03/2020,434
Hotel BW,44601,Campo Grande (MS),2,60.39,120.78,12/03/2020,435
Hotel BP,44879,Brasilia (DF),4,247.62,990.48,12/03/2020,437
Hotel AF,45054,Sao Paulo (SP),2,139.1,278.2,12/03/2020,440
Hotel BW,45954,Campo Grande (MS),1,60.39,60.39,12/03/2020,448
Hotel A,46143,Florianopolis (SC),4,313.02,1252.08,12/03/2020,449
Hotel BP,46457,Brasilia (DF),3,247.62,742.86,12/03/2020,452
Hotel AF,46891,Sao Paulo (SP),2,139.1,278.2,12/03/2020,455
Hotel BD,47310,Natal (RN),3,242.88,728.64,12/03/2020,459
Hotel A,47428,Florianopolis (SC),1,313.02,313.02,12/03/2020,460
Hotel AF,48328,Sao Paulo (SP),2,139.1,278.2,12/03/2020,472
Hotel A,48696,Florianopolis (SC),1,313.02,313.02,12/03/2020,478
Hotel CB,48881,Rio de Janeiro (RJ),3,165.99,497.97,12/03/2020,479
Hotel BP,48984,Brasilia (DF),3,247.62,742.86,12/03/2020,480
Hotel BD,49113,Natal (RN),1,242.88,242.88,12/03/2020,482
Hotel A,49571,Florianopolis (SC),3,313.02,939.06,12/03/2020,485
Hotel AU,49917,Recife (PE),3,312.83,938.49,12/03/2020,487
Hotel AU,52291,Recife (PE),3,312.83,938.49,12/03/2020,507
Hotel AF,52452,Sao Paulo (SP),4,139.1,556.4,12/03/2020,509
Hotel A,53052,Florianopolis (SC),4,313.02,1252.08,12/03/2020,513
Hotel Z,53119,Aracaju (SE),4,208.04,832.16,12/03/2020,514
Hotel CB,53281,Rio de Janeiro (RJ),3,165.99,497.97,12/03/2020,515
Hotel CB,53745,Rio de Janeiro (RJ),3,165.99,497.97,12/03/2020,519
Hotel K,54492,Salvador (BH),3,263.41,790.23,12/03/2020,532
Hotel A,54791,Florianopolis (SC),3,313.02,939.06,12/03/2020,534
Hotel AU,55170,Recife (PE),4,312.83,1251.32,12/03/2020,539
Hotel AU,55303,Recife (PE),1,312.83,312.83,12/03/2020,540
Hotel Z,55466,Aracaju (SE),4,208.04,832.16,12/03/2020,541
Hotel BD,55804,Natal (RN),4,242.88,971.52,12/03/2020,544
Hotel A,56314,Florianopolis (SC),3,313.02,939.06,12/03/2020,548
Hotel AF,56396,Sao Paulo (SP),2,139.1,278.2,12/03/2020,549
Hotel AU,57008,Recife (PE),3,312.83,938.49,12/03/2020,554
Hotel A,57742,Florianopolis (SC),1,313.02,313.02,12/03/2020,562
Hotel A,57947,Florianopolis (SC),1,313.02,313.02,12/03/2020,565
Hotel AU,58181,Recife (PE),1,312.83,312.83,12/03/2020,567
Hotel AU,58272,Recife (PE),1,312.83,312.83,12/03/2020,568
Hotel K,58424,Salvador (BH),2,263.41,526.82,12/03/2020,570
Hotel Z,58522,Aracaju (SE),1,208.04,208.04,12/03/2020,571
Hotel AF,60570,Sao Paulo (SP),4,139.1,556.4,12/03/2020,585
Hotel AU,60775,Recife (PE),1,312.83,312.83,12/03/2020,587
Hotel K,61922,Salvador (BH),2,263.41,526.82,12/03/2020,604
Hotel BD,62259,Natal (RN),2,242.88,485.76,12/03/2020,607
Hotel BP,62640,Brasilia (DF),3,247.62,742.86,12/03/2020,611
Hotel Z,62971,Aracaju (SE),2,208.04,416.08,12/03/2020,613
Hotel K,63157,Salvador (BH),3,263.41,790.23,12/03/2020,615
Hotel BD,63443,Natal (RN),1,242.88,242.88,12/03/2020,617
Hotel BD,64227,Natal (RN),2,242.88,485.76,12/03/2020,625
Hotel AU,66376,Recife (PE),1,312.83,312.83,12/03/2020,643
Hotel K,67521,Salvador (BH),3,263.41,790.23,12/03/2020,654
Hotel Z,67868,Aracaju (SE),2,208.04,416.08,12/03/2020,658
Hotel AU,68559,Recife (PE),4,312.83,1251.32,12/03/2020,664
Hotel K,69274,Salvador (BH),4,263.41,1053.64,12/03/2020,671
Hotel BD,69908,Natal (RN),2,242.88,485.76,12/03/2020,677
Hotel Z,70759,Aracaju (SE),2,208.04,416.08,12/03/2020,685
Hotel A,72024,Florianopolis (SC),2,313.02,626.04,12/03/2020,700
Hotel BD,72397,Natal (RN),1,242.88,242.88,12/03/2020,703
Hotel AU,72481,Recife (PE),3,312.83,938.49,12/03/2020,705
Hotel A,72904,Florianopolis (SC),3,313.02,939.06,12/03/2020,708
Hotel BW,73099,Campo Grande (MS),1,60.39,60.39,12/03/2020,710
Hotel BP,73412,Brasilia (DF),3,247.62,742.86,12/03/2020,712
Hotel A,73592,Florianopolis (SC),3,313.02,939.06,12/03/2020,714
Hotel AF,74268,Sao Paulo (SP),2,139.1,278.2,12/03/2020,719
Hotel AF,74776,Sao Paulo (SP),4,139.1,556.4,12/03/2020,726
Hotel AU,74864,Recife (PE),3,312.83,938.49,12/03/2020,727
Hotel AF,75082,Sao Paulo (SP),3,139.1,417.3,12/03/2020,729
Hotel AU,75249,Recife (PE),2,312.83,625.66,12/03/2020,731
Hotel K,76329,Salvador (BH),3,263.41,790.23,12/03/2020,743
Hotel Z,77384,Aracaju (SE),4,208.04,832.16,12/03/2020,752
Hotel AU,77958,Recife (PE),1,312.83,312.83,12/03/2020,757
Hotel AF,79214,Sao Paulo (SP),4,139.1,556.4,12/03/2020,770
Hotel A,80509,Florianopolis (SC),4,313.02,1252.08,12/03/2020,783
Hotel A,80979,Florianopolis (SC),4,313.02,1252.08,12/03/2020,788
Hotel CB,81098,Rio de Janeiro (RJ),3,165.99,497.97,12/03/2020,789
Hotel CB,81756,Rio de Janeiro (RJ),1,165.99,165.99,12/03/2020,796
Hotel BD,82434,Natal (RN),4,242.88,971.52,12/03/2020,802
Hotel AF,82711,Sao Paulo (SP),3,139.1,417.3,12/03/2020,808
Hotel BD,82889,Natal (RN),4,242.88,971.52,12/03/2020,809
Hotel BW,83339,Campo Grande (MS),2,60.39,120.78,12/03/2020,814
Hotel CB,83943,Rio de Janeiro (RJ),3,165.99,497.97,12/03/2020,823
Hotel BP,84752,Brasilia (DF),4,247.62,990.48,12/03/2020,832
Hotel K,86060,Salvador (BH),4,263.41,1053.64,12/03/2020,848
Hotel Z,86791,Aracaju (SE),1,208.04,208.04,12/03/2020,856
Hotel BW,87071,Campo Grande (MS),2,60.39,120.78,12/03/2020,859
Hotel K,87637,Salvador (BH),1,263.41,263.41,12/03/2020,865
Hotel AU,88303,Recife (PE),3,312.83,938.49,12/03/2020,872
Hotel AU,88397,Recife (PE),2,312.83,625.66,12/03/2020,873
Hotel A,88588,Florianopolis (SC),1,313.02,313.02,12/03/2020,875
Hotel BP,89813,Brasilia (DF),1,247.62,247.62,12/03/2020,886
Hotel BD,89986,Natal (RN),4,242.88,971.52,12/03/2020,888
Hotel BD,90211,Natal (RN),2,242.88,485.76,12/03/2020,890
Hotel BP,90553,Brasilia (DF),4,247.62,990.48,12/03/2020,895
Hotel BW,90850,Campo Grande (MS),1,60.39,60.39,12/03/2020,897
Hotel BD,92212,Natal (RN),3,242.88,728.64,12/03/2020,909
Hotel Z,92757,Aracaju (SE),4,208.04,832.16,12/03/2020,915
Hotel AU,92973,Recife (PE),3,312.83,938.49,12/03/2020,917
Hotel BD,93259,Natal (RN),1,242.88,242.88,12/03/2020,920
Hotel AF,93725,Sao Paulo (SP),2,139.1,278.2,12/03/2020,925
Hotel BP,94071,Brasilia (DF),1,247.62,247.62,12/03/2020,930
Hotel Z,94238,Aracaju (SE),4,208.04,832.16,12/03/2020,931
Hotel BD,94428,Natal (RN),3,242.88,728.64,12/03/2020,933
Hotel Z,94622,Aracaju (SE),1,208.04,208.04,12/03/2020,935
Hotel AF,94783,Sao Paulo (SP),2,139.1,278.2,12/03/2020,936
Hotel BP,94966,Brasilia (DF),4,247.62,990.48,12/03/2020,937
Hotel BD,95170,Natal (RN),4,242.88,971.52,12/03/2020,940
Hotel AF,95586,Sao Paulo (SP),4,139.1,556.4,12/03/2020,943
Hotel BD,95683,Natal (RN),3,242.88,728.64,12/03/2020,945
Hotel CB,96182,Rio de Janeiro (RJ),2,165.99,331.98,12/03/2020,951
Hotel Z,96255,Aracaju (SE),1,208.04,208.04,12/03/2020,952
Hotel AU,96647,Recife (PE),3,312.83,938.49,12/03/2020,956
Hotel BD,97246,Natal (RN),4,242.88,971.52,12/03/2020,961
Hotel Z,98089,Aracaju (SE),3,208.04,624.12,12/03/2020,972
Hotel BP,99392,Brasilia (DF),3,247.62,742.86,12/03/2020,985
Hotel BD,100065,Natal (RN),3,242.88,728.64,12/03/2020,993
Hotel Z,100388,Aracaju (SE),3,208.04,624.12,12/03/2020,998
Hotel AF,102217,Sao Paulo (SP),2,139.1,278.2,12/03/2020,1013
Hotel K,102604,Salvador (BH),1,263.41,263.41,12/03/2020,1019
Hotel Z,103329,Aracaju (SE),4,208.04,832.16,12/03/2020,1026
Hotel BW,103529,Campo Grande (MS),4,60.39,241.56,12/03/2020,1027
Hotel K,103791,Salvador (BH),3,263.41,790.23,12/03/2020,1029
Hotel AU,104088,Recife (PE),4,312.83,1251.32,12/03/2020,1032
Hotel BD,104662,Natal (RN),1,242.88,242.88,12/03/2020,1039
Hotel Z,105273,Aracaju (SE),2,208.04,416.08,12/03/2020,1043
Hotel AF,105726,Sao Paulo (SP),3,139.1,417.3,12/03/2020,1048
Hotel CB,105882,Rio de Janeiro (RJ),3,165.99,497.97,12/03/2020,1049
Hotel BP,106064,Brasilia (DF),4,247.62,990.48,12/03/2020,1051
Hotel BD,106318,Natal (RN),2,242.88,485.76,12/03/2020,1056
Hotel K,106507,Salvador (BH),3,263.41,790.23,12/03/2020,1057
Hotel BD,106571,Natal (RN),4,242.88,971.52,12/03/2020,1058
Hotel BD,106913,Natal (RN),1,242.88,242.88,12/03/2020,1061
Hotel CB,108418,Rio de Janeiro (RJ),1,165.99,165.99,12/03/2020,1076
Hotel Z,108655,Aracaju (SE),1,208.04,208.04,12/03/2020,1078
Hotel BW,109582,Campo Grande (MS),3,60.39,181.17,12/03/2020,1086
Hotel AF,110033,Sao Paulo (SP),1,139.1,139.1,12/03/2020,1090
Hotel AF,110949,Sao Paulo (SP),1,139.1,139.1,12/03/2020,1100
Hotel AU,111429,Recife (PE),3,312.83,938.49,12/03/2020,1104
Hotel CB,111627,Rio de Janeiro (RJ),2,165.99,331.98,12/03/2020,1105
Hotel CB,113827,Rio de Janeiro (RJ),2,165.99,331.98,12/03/2020,1131
Hotel AU,113941,Recife (PE),4,312.83,1251.32,12/03/2020,1132
Hotel Z,114337,Aracaju (SE),2,208.04,416.08,12/03/2020,1138
Hotel BD,114794,Natal (RN),1,242.88,242.88,12/03/2020,1141
Hotel BD,115208,Natal (RN),3,242.88,728.64,12/03/2020,1146
Hotel BP,115496,Brasilia (DF),3,247.62,742.86,12/03/2020,1148
Hotel BP,115861,Brasilia (DF),2,247.62,495.24,12/03/2020,1150
Hotel Z,116215,Aracaju (SE),3,208.04,624.12,12/03/2020,1153
Hotel BP,116374,Brasilia (DF),3,247.62,742.86,12/03/2020,1154
Hotel BP,116449,Brasilia (DF),4,247.62,990.48,12/03/2020,1155
Hotel BP,116901,Brasilia (DF),2,247.62,495.24,12/03/2020,1158
Hotel BD,117129,Natal (RN),3,242.88,728.64,12/03/2020,1160
Hotel AU,117480,Recife (PE),1,312.83,312.83,12/03/2020,1164
Hotel CB,117643,Rio de Janeiro (RJ),4,165.99,663.96,12/03/2020,1165
Hotel AU,117957,Recife (PE),1,312.83,312.83,12/03/2020,1167
Hotel K,118580,Salvador (BH),3,263.41,790.23,12/03/2020,1175
Hotel AF,118687,Sao Paulo (SP),4,139.1,556.4,12/03/2020,1176
